node,degree,degree_centrality,closeness_centrality,betweenness_centrality,eigenvector_centrality,pagerank_centrality,views,partner,mature,days,clustering_coef
1147,210,0.11284255776464268,0.46098529724394094,0.013262229853151432,0.04361513911899512,0.003513684584107557,2076169,True,False,2509,0.03818637502848029
1068,203,0.10908113917248792,0.4875176967436579,0.004732150799232593,0.07728513808515203,0.0028691045529802045,1318725,True,True,2043,0.13524850021948007
1422,201,0.108006448146158,0.4967875833180553,0.007458348350667147,0.07554592694859685,0.0028722750850555187,1131490,True,True,2005,0.13711442786069652
496,199,0.10693175711982805,0.4729742060452877,0.019221354331164828,0.04033342937507724,0.0032662600757988416,2213590,True,False,1040,0.07898076239784782
669,197,0.10585706609349813,0.48019799019146214,0.007210577452661672,0.0629701059503106,0.0028132591991921886,3589774,True,True,875,0.11540453744949757
176,197,0.10585706609349813,0.5054509090216944,0.004017661541684847,0.09323431737170187,0.0026485099034086984,339854,True,True,1420,0.21366414586139024
868,194,0.10424502955400324,0.4800737153492801,0.005809148670234805,0.06160892927413462,0.0027219784010410657,1618296,True,True,1701,0.12921318305646065
1287,191,0.10263299301450833,0.4872615802757075,0.009558881900102092,0.06062866263505113,0.002840024915737134,1859701,True,True,1890,0.1280793607054285
1621,191,0.10263299301450833,0.49178283035779913,0.004125900747676908,0.08243126699947413,0.002676790823089254,2224383,True,False,688,0.1761917883714522
1179,187,0.10048361096184848,0.48893116397196057,0.0057099776608615285,0.06752859369763604,0.002591140858027854,4077587,True,True,1657,0.15352768673451786
441,184,0.09887157442235359,0.4940092772595522,0.003194402210292223,0.08195231870609315,0.0024657905699613813,1597579,True,True,1398,0.19191019244476124
1557,179,0.09618484685652876,0.48777408259521915,0.003405817925341297,0.07451429990809537,0.0025298914775501668,1522749,True,True,764,0.1623877973761848
654,178,0.09564750134336379,0.48611237843543464,0.004279018622939017,0.073272209483307,0.002470291379009129,338594,True,True,960,0.16974544531200406
1433,178,0.09564750134336379,0.4711721707161845,0.005652830250760237,0.05777027881777193,0.002854190733108235,4757210,True,False,1617,0.11845362788040373
928,178,0.09564750134336379,0.4778477166691444,0.00702323936198858,0.05198203437547824,0.002668900651972398,2485038,True,False,1127,0.08868152098013077
560,175,0.0940354648038689,0.4850954069324316,0.007175280958650331,0.0569663858066024,0.0024360780742234394,1571234,True,True,1069,0.1594088669950739
1486,171,0.09188608275120903,0.47357795152147525,0.0034889060467074794,0.057246925513051584,0.0024605591772096347,4873121,True,True,1364,0.10842793257653939
1763,170,0.09134873723804407,0.477601657082806,0.004803456077736503,0.055440260066414074,0.0024998678443437167,1581600,True,True,2054,0.1179951270449008
1036,169,0.0908113917248791,0.48332590831412675,0.006006977405675903,0.059026236798992035,0.002430720185609614,4320387,True,False,2792,0.14095519864750633
1787,168,0.09027404621171414,0.482069863853851,0.004978007270584224,0.07235103012577732,0.002401194582684372,1614575,True,False,1581,0.18156544054747648
806,167,0.08973670069854918,0.48585773601613896,0.006732688959219065,0.0637405874650755,0.0025129536134746566,3575365,True,False,1453,0.150277757737537
717,165,0.08866200967221924,0.48764585596993126,0.002708593203767448,0.0702331585392725,0.0022677154610722897,376263,True,True,1605,0.17642276422764228
45,163,0.08758731864588931,0.47237199799073554,0.0025930879342238792,0.05651435297035142,0.0024030447504551,18534438,True,False,1122,0.13542376732560782
530,161,0.08651262761955938,0.48957636212974887,0.0062923138729815975,0.05907341390820508,0.00224061036206596,18290,False,True,1229,0.17577639751552795
751,155,0.08328855454056959,0.472612697097992,0.0054127167911418314,0.04801902368212707,0.0023478409926570016,2895472,True,True,1691,0.09878508588186008
814,148,0.07952713594841483,0.4751549272821769,0.008000145576805433,0.04801622891884159,0.002426358273859752,536548,True,False,2055,0.1051663908806766
1196,146,0.0784524449220849,0.4697403991161353,0.004784207891970484,0.04555135058098415,0.0023011568426694385,4024733,True,False,1679,0.11469059990552669
315,146,0.0784524449220849,0.4839563882362688,0.0041486163364052005,0.06173383514863053,0.002106321060786399,625042,True,True,1734,0.2110533774208786
1829,146,0.0784524449220849,0.49035285120529165,0.00353699135656902,0.06297723398944781,0.002084680873001321,222867,True,False,509,0.19121398205007087
404,145,0.07791509940891994,0.4940092772595522,0.007646338731270045,0.06394643327132074,0.002099235729149903,102825,False,False,1486,0.17634099616858237
698,144,0.07737775389575498,0.46690280294729886,0.0020162039583788254,0.0522748307645405,0.0020749791871761663,1445603,True,False,607,0.12033799533799534
1137,144,0.07737775389575498,0.4705745398553065,0.0031935482729733363,0.05168386912221991,0.0020659224719401363,2491803,True,True,683,0.12645687645687645
1376,143,0.07684040838259001,0.4785874190169294,0.0027386546164072274,0.05376228994648991,0.00205100882631524,7378378,True,False,2281,0.14350438294100265
59,141,0.07576571735626009,0.47637515051608076,0.004694311035698698,0.04711076014930713,0.002055560979310591,1372343,True,False,1638,0.13009118541033435
1232,139,0.07469102632993015,0.4710525231360128,0.004493442753424226,0.04785344563537777,0.0020117578794409097,613103,True,False,3250,0.17474715879470337
689,138,0.07415368081676518,0.47772465519176366,0.002439980254716707,0.061342990241821396,0.001940033125448562,1796373,True,True,2295,0.19792658415317887
1543,136,0.07307898979043526,0.46808095788786735,0.0035182032366552498,0.04888561452251841,0.001992375123326807,1395081,True,True,1895,0.12276688453159042
656,135,0.07254164427727029,0.47141164831248245,0.0035069318757758546,0.043706421507664475,0.0020390074727181995,1621644,True,False,2001,0.12072968490878938
784,135,0.07254164427727029,0.4884162285701997,0.0031724233445697297,0.06544152955925271,0.0018895910851040607,161302,True,False,1393,0.22631288004422334
1086,133,0.07146695325094037,0.4709329363060722,0.0061936319626682175,0.041991571226261855,0.002143401533188311,6291491,True,True,1904,0.10628844839371156
318,133,0.07146695325094037,0.4604132132314764,0.005458019842379269,0.036482832013753005,0.002173812662623415,3743432,True,False,2399,0.08213716108452951
1631,133,0.07146695325094037,0.4780940299251594,0.004064919858113915,0.04953184765003269,0.0019524767292034885,1466102,True,False,2282,0.13351560719981773
869,131,0.07039226222461042,0.47369888562554097,0.00407346481281186,0.047470801994945806,0.0019261318080912553,7010520,True,True,1485,0.15678214914856137
488,131,0.07039226222461042,0.4585920484819823,0.011505939942061158,0.02483566748423128,0.0023701705446132547,1552956,True,False,2051,0.047445684086905464
1245,128,0.06878022568511553,0.4639832006277185,0.001850932767232793,0.05168921011003865,0.0019070470645977439,1895964,True,False,2398,0.17408956692913385
577,126,0.06770553465878561,0.4729742060452877,0.00507136868299836,0.05196354285534097,0.0019860538264279827,219287,True,True,973,0.16266666666666665
1414,126,0.06770553465878561,0.4779708415639316,0.0016402684998206535,0.05507282813837543,0.001705792876121829,79248,False,True,2251,0.2543492063492063
557,124,0.06663084363245568,0.44796059794967846,0.004005780301096133,0.03068241014824236,0.0020337301229706025,7309842,True,False,2418,0.07290847102019407
894,123,0.0660934981192907,0.4628255579115814,0.0026076793536170153,0.037649403826932194,0.0019030900144541528,1833997,True,False,493,0.10742369718779154
504,123,0.0660934981192907,0.48611237843543464,0.002696920365405633,0.05911906473998303,0.0017339080528227084,698715,True,False,1684,0.2308409969345595
982,121,0.06501880709296078,0.46294106216860953,0.007287334036289877,0.034364639112335574,0.002101905741082983,2979319,True,False,1705,0.09104683195592286
275,121,0.06501880709296078,0.46831730272901245,0.0011170710859301429,0.05885681784570233,0.0016796715390559388,352377,True,True,709,0.24104683195592286
147,120,0.06448146157979581,0.46167367747875027,0.003415494039229735,0.04088006709321827,0.0017726578372009715,176608,False,True,794,0.19005602240896358
195,119,0.06394411606663085,0.4751549272821769,0.005442913646733696,0.04078067516704586,0.0017826568724331662,663071,True,True,2041,0.1730522717561601
267,118,0.06340677055346589,0.4819446183709063,0.003293619946132749,0.05113485895007587,0.0016658603515542515,106183,False,True,1594,0.18455743879472694
769,117,0.06286942504030092,0.4782172818019125,0.004310371675385329,0.04409884572243042,0.0017378896498801747,130221,True,False,1066,0.18670792808723843
1337,116,0.06233207952713595,0.43009618272887046,0.006984335729588317,0.022074683719217798,0.001989462044495189,3490782,True,True,2252,0.08125937031484258
1867,115,0.06179473401397099,0.4766199476129544,0.003959084387855379,0.04131024762499466,0.001716672985515598,2220778,True,False,2259,0.1559115179252479
341,114,0.061257388500806025,0.4716513694659594,0.0018662312142257679,0.04767231695652523,0.0016347342514097224,1101798,True,False,1338,0.21347616829684832
1673,114,0.061257388500806025,0.45588715559341814,0.001747066792270027,0.04149024838885498,0.0015809745319806095,563470,True,True,1377,0.16829684831547898
1249,112,0.06018269747447609,0.45532764754777083,0.002463253872961966,0.03750066143731106,0.0016087145821545392,164433,False,True,579,0.15395752895752896
1666,110,0.059108006448146164,0.4794533047582369,0.002463930170711817,0.05044471505328181,0.0015699418614709304,1671386,True,True,1721,0.22118432026688908
608,108,0.05803331542181623,0.4815692720949165,0.0018668200559001083,0.05594566423355784,0.001493408484078779,3504,False,True,650,0.2670474212530287
260,108,0.05803331542181623,0.46549682211031834,0.0015121567945790585,0.047357061369629604,0.0015207460750074674,397843,True,False,824,0.2000692281066113
905,108,0.05803331542181623,0.4758863099306358,0.0015178710380746724,0.053880567931294594,0.0014953131915857757,174686,True,False,2231,0.24177916233991
306,108,0.05803331542181623,0.4705745398553065,0.0023051506823674735,0.045078670185156655,0.0016233871791120856,6598843,True,False,2219,0.16908965039806162
62,107,0.057495969908651266,0.46340365628519076,0.0020782557302185247,0.039096597587333554,0.0016158139593318167,3993336,True,False,2164,0.14847469582084288
1555,107,0.057495969908651266,0.4687907091507755,0.0011366954682530163,0.05246629025811983,0.001515304618340825,1426256,True,True,1950,0.24898606947628285
244,107,0.057495969908651266,0.4332099103478791,0.001614427239072405,0.03005450466639924,0.0015240081758941476,148769,False,True,1784,0.17827543643096455
1263,107,0.057495969908651266,0.46831730272901245,0.003445239769550817,0.03709716520389978,0.0016236260235670584,1089073,True,True,532,0.1701639922412273
823,106,0.0569586243954863,0.4698593809801465,0.005181507038935026,0.030666408077386912,0.0015969516769557893,11836,False,False,2306,0.13890386343216532
893,105,0.05642127888232134,0.45122958796147367,0.0022596799121375817,0.03252146449786535,0.0015642400059295823,7910298,True,False,1067,0.10274725274725274
996,105,0.05642127888232134,0.4394704657923758,0.0031067866192093715,0.03250300882481693,0.0016467874062745943,4800198,True,True,1322,0.09963369963369964
1408,105,0.05642127888232134,0.4671379592318354,0.0006475078517240978,0.04941388507956835,0.0014000033893416418,113484,True,True,1390,0.30128205128205127
139,102,0.05480924234282644,0.48357790305255954,0.0009003090816005529,0.05642703415681554,0.0013822396418342099,20742,False,True,1882,0.31061929722384
899,102,0.05480924234282644,0.4665505121000046,0.0022598190641147193,0.036762353911749854,0.0015115818678460644,672045,True,False,1116,0.1459910696952048
141,101,0.05427189682966148,0.4566727809230966,0.0007201104719718009,0.045706603282730705,0.001424396928137741,4858298,True,True,2221,0.2093069306930693
422,100,0.05373455131649651,0.4529926339706028,0.0012302909889185685,0.04454437327329968,0.0013947724415766176,1808365,True,True,708,0.22424242424242424
1280,100,0.05373455131649651,0.4612145291172597,0.001729125082216696,0.033927302421585585,0.0015292125137121232,1656587,True,True,1039,0.12444444444444444
984,100,0.05373455131649651,0.46386717582135994,0.001074494018522967,0.0432075642546238,0.0013779333537754818,66632,True,True,1366,0.25676767676767676
494,99,0.053197205803331545,0.47625284624123704,0.0007550122125133086,0.057481998922130774,0.0013619402503790277,8849,False,True,1142,0.29292929292929293
1426,99,0.053197205803331545,0.4785874190169294,0.0017031461926219154,0.04910962844545037,0.00138346151057551,84906,False,False,1674,0.24695938981653268
197,97,0.05212251477700162,0.45421274145681156,0.010594810667761786,0.02205418479919238,0.002029970237210039,205261,False,False,1368,0.048109965635738834
688,97,0.05212251477700162,0.4789581296435885,0.0011915770396982127,0.055310802039832435,0.0013339379432781133,75237,False,False,1302,0.27384020618556704
116,97,0.05212251477700162,0.47249231688986715,0.0033444838556626207,0.04824269134818674,0.0014594137994716997,1642544,True,False,1228,0.24785223367697595
102,96,0.05158516926383665,0.4692650736427064,0.00192796792667928,0.0374913504187187,0.0014078097595565157,1876198,True,False,1500,0.17653508771929824
1443,96,0.05158516926383665,0.43915834188201197,0.001894961983265568,0.02552479504943485,0.0014641525532811954,1001255,True,False,1775,0.13289473684210526
1608,96,0.05158516926383665,0.44051409074082604,0.0025245599128591156,0.030594039524416843,0.0014766469004733496,2271870,True,True,1525,0.16842105263157894
1647,95,0.051047823750671684,0.43220056759310777,0.0012561375747951909,0.027489284599890404,0.0013715003761045593,1403571,True,True,1863,0.14199328107502798
261,94,0.05051047823750672,0.4516690616288333,0.005674264501516138,0.01838656516330665,0.00150622240685676,55815,False,True,2239,0.15053763440860216
743,94,0.05051047823750672,0.47430448379177154,0.002503954645145575,0.05391916176554633,0.0013769878382719023,59669,True,True,1549,0.2905513612445665
1185,94,0.05051047823750672,0.4284075833971405,0.0041640859502606,0.017462672586776598,0.001551102908150647,1875392,True,False,1732,0.1386410432395333
1807,93,0.04997313272434176,0.46890921034115735,0.0008079922015849447,0.05104953895357347,0.0013111373482421354,371599,True,True,739,0.3020102851799906
1662,93,0.04997313272434176,0.47674244053189885,0.0013847976631476558,0.05017757763797641,0.0013049166284540882,89843,False,True,523,0.2604020570359981
923,92,0.04943578721117679,0.43667722130640735,0.0012685482334207983,0.032320030845697956,0.0013029999783943566,53510,False,True,919,0.2408026755852843
1127,92,0.04943578721117679,0.48044673299912416,0.0020779383826262468,0.05254217930660938,0.00130699342120258,5542,False,True,1303,0.27544194935499283
1157,91,0.04889844169801182,0.46725562622408523,0.0019543350797799125,0.04449335768884848,0.0013269508419529983,2112849,True,False,952,0.2503052503052503
828,91,0.04889844169801182,0.4753984715811426,0.000747788978126432,0.05559926154561124,0.0012487808089818124,487931,True,False,1189,0.3081807081807082
1533,90,0.04836109618484686,0.4285065456478675,0.0017336478708553649,0.02253816695785134,0.0014115022202186905,1357473,True,False,2290,0.06716604244694133
1643,89,0.047823750671681896,0.45577514400727726,0.0020120860956790196,0.03470479285442553,0.0013848831635290947,2095511,True,False,2139,0.14938712972420837
1726,88,0.04728640515851693,0.46351944930275324,0.0013299198180493157,0.038549818106412906,0.0012709542273618853,2464970,True,False,1123,0.2223092998955068
1177,88,0.04728640515851693,0.4710525231360128,0.001993346617042356,0.04419847188236362,0.0012852397455008174,22237,False,False,2264,0.2476489028213166
1680,87,0.04674905964535196,0.4670203514878193,0.0014329317785705706,0.046737480494361376,0.0012509687125511748,7167,False,True,540,0.24485431702753274
106,86,0.046211714132187,0.46479700228254034,0.0029103446054797233,0.032398563563783386,0.0013166732204217143,1077945,True,True,1945,0.16142270861833105
207,86,0.046211714132187,0.4536573333601414,0.0011308856032808238,0.03344718176246604,0.0012645336472562017,727872,True,False,2402,0.20848153214774282
1260,85,0.045674368619022035,0.4382246246420077,0.0010172806538781113,0.033192317506568925,0.0012083607882802394,81412,False,True,1602,0.2092436974789916
391,84,0.04513702310585707,0.45633575304049656,0.001157863109667475,0.03846080864189967,0.0011873739406600707,81359,False,True,1271,0.24612736660929432
866,84,0.04513702310585707,0.44948021228728335,0.0018431582971827312,0.02709045962258637,0.0013465307536685114,841939,True,False,2231,0.13568559954102122
1304,83,0.0445996775926921,0.4368829100587891,0.000631730354765336,0.033034214427873215,0.0012274497227178131,409417,True,True,1367,0.16544225683220687
1423,83,0.0445996775926921,0.45972858391812105,0.0016274539270958476,0.03304781747659902,0.001277867805926256,2163211,True,False,2471,0.18660005877167204
1012,83,0.0445996775926921,0.472612697097992,0.0010078303213765954,0.05088023242197322,0.0011650879140575456,164098,True,True,753,0.3441081398765795
1850,82,0.04406233207952714,0.472612697097992,0.0008407819942220209,0.04958962299494769,0.001153533552722407,30480,False,False,1579,0.27822944896115626
150,81,0.043524986566362174,0.4277161254576016,0.0006460579722920006,0.026903597380113203,0.0011338857796307715,117902,False,True,2102,0.24444444444444444
604,80,0.04298764105319721,0.4585920484819823,0.000689671164605192,0.03769698080905403,0.0011104840172428158,41470,False,True,1392,0.29335443037974684
601,79,0.04245029554003225,0.46549682211031834,0.0007314571130521041,0.03608938834092992,0.001111224858579789,114507,False,True,951,0.2632262252515417
536,79,0.04245029554003225,0.4756422656691329,0.000897137817024319,0.049252592208184516,0.001108938419329153,703,False,False,2189,0.3060694579681921
1706,79,0.04245029554003225,0.4288037069139201,0.0024088942718027886,0.01796398776612441,0.0013582868180854308,929459,True,False,1943,0.0970464135021097
1367,78,0.04191295002686728,0.43585639946184646,0.00264578614536954,0.030160054273261724,0.00126725737401437,676704,True,False,2442,0.15384615384615385
747,78,0.04191295002686728,0.44570034505276757,0.0016890620589300378,0.027892795278169003,0.0011286919714832073,90003,False,True,494,0.2087912087912088
1256,78,0.04191295002686728,0.43616384578171136,0.0006635621936922187,0.030451983784064492,0.0010908751155452423,92632,False,True,1044,0.18681318681318682
2,78,0.04191295002686728,0.44505874186891037,0.0012778052564123498,0.02377811382249079,0.0011801704528203233,768573,True,False,1915,0.1088911088911089
1467,78,0.04191295002686728,0.4498071862535447,0.0007574595087180573,0.029830082649523956,0.0010964258581562727,53655,False,True,1021,0.26307026307026304
1167,77,0.04137560451370231,0.44796059794967846,0.0015583294371392185,0.028016688485079745,0.0011097628124743482,183547,False,True,2265,0.21189336978810663
817,77,0.04137560451370231,0.4612145291172597,0.0006022885017435747,0.03465002846199414,0.001065828236875721,50635,True,True,2130,0.2983595352016405
1541,77,0.04137560451370231,0.4452724042509886,0.0017476140874686046,0.026322776992458184,0.0012079761953287798,494688,True,False,1505,0.12611073137388926
1154,77,0.04137560451370231,0.4673733525093521,0.0004862135061766112,0.04192378782865277,0.0010574331655381734,28802,False,True,1539,0.3332194121667806
470,76,0.04083825900053735,0.46386717582135994,0.0006114894645666036,0.043983675332132016,0.0010589341741643595,19427,False,True,1627,0.2828070175438597
1205,76,0.04083825900053735,0.4640992834900221,0.003010336065055395,0.041056006641358334,0.0011366939719200996,68693,False,True,733,0.26210526315789473
148,76,0.04083825900053735,0.45950082638335854,0.0005545044262694316,0.04111497289497015,0.0010737786753561025,2150756,True,False,1481,0.29017543859649125
426,76,0.04083825900053735,0.44559328275513294,0.002633284262708825,0.021889576256386926,0.0012415836073345443,14962,False,True,629,0.1463157894736842
319,76,0.04083825900053735,0.4671379592318354,0.0025657501183400586,0.0316523729158345,0.0012350466891494721,634275,True,False,510,0.18210526315789474
1194,75,0.040300913487372386,0.4561113440151508,0.00115425685926155,0.036575474979891755,0.001110487353804933,41393,False,True,1077,0.23675675675675675
26,74,0.039763567974207416,0.43905439907919963,0.0020523677738622176,0.018370680731637692,0.001187013053901957,195379,True,False,434,0.15179563124768605
459,74,0.039763567974207416,0.45746111864602185,0.0014938476160105982,0.02565700062291672,0.0011447195102854508,17586,False,True,1660,0.1643835616438356
94,73,0.03922622246104245,0.45633575304049656,0.004653593141237915,0.022458421790807436,0.0011243377933934703,9273,False,True,2355,0.24885844748858446
493,73,0.03922622246104245,0.4583654153964958,0.0020680109814347706,0.030734378982271885,0.001109669446336634,1754,False,False,1536,0.1796042617960426
1193,73,0.03922622246104245,0.4687907091507755,0.0014973080369394202,0.035941538174792266,0.0010625170868894028,32641,False,False,1516,0.2028158295281583
1366,72,0.03868887694787749,0.4525505821199362,0.0013813701178695215,0.029516630118806356,0.001121934522550029,1454480,True,False,1585,0.18622848200312989
491,71,0.038151531434712525,0.4671379592318354,0.0012927518622306814,0.03886999189846443,0.0010549451163531464,91513,False,True,1074,0.2599597585513079
227,71,0.038151531434712525,0.44763630215000444,0.0008323524326024379,0.03242996424648224,0.0010100249097717178,32627,False,True,1368,0.289738430583501
6,71,0.038151531434712525,0.4665505121000046,0.0015249863664986967,0.04238069980000876,0.0010332358539463082,31551,False,True,532,0.30140845070422534
61,70,0.037614185921547555,0.42226379151140875,0.0010883818806342236,0.02255135580510675,0.0010767689073344258,1318935,True,False,1437,0.1523809523809524
738,70,0.037614185921547555,0.44785244715345685,0.0027554462161928596,0.024108643311957518,0.0011166486844924857,153872,False,True,2554,0.22236024844720498
33,69,0.03707684040838259,0.4503532012890552,0.0008308941116319411,0.025325131507189652,0.0010214975476347272,2429821,True,False,1471,0.19437340153452684
424,69,0.03707684040838259,0.4598425473747195,0.0013234289592445056,0.027627340875803347,0.0010486320654590655,432752,True,False,2297,0.19735720375106564
1507,69,0.03707684040838259,0.4644478808486776,0.0004350736968914897,0.045079119550164706,0.000978922285310752,1707,False,True,2265,0.335464620630861
913,69,0.03707684040838259,0.4734570791499792,0.0005937830745204374,0.042486915692104193,0.0009800376675600487,12045,False,False,1583,0.2872975277067349
952,69,0.03707684040838259,0.4628255579115814,0.0013384655849381672,0.03749418161125473,0.0009928037417752495,12081,False,True,617,0.26811594202898553
726,68,0.03653949489521763,0.4610998846904346,0.0006611427677829924,0.03796684461603773,0.0009675756886529625,47772,False,True,2078,0.2976294995610184
1677,68,0.03653949489521763,0.4684355646741461,0.0015921671998425468,0.03599833932912196,0.0010036106308486403,28428,False,False,2197,0.247585601404741
174,68,0.03653949489521763,0.42006450093062014,0.0005013566173430305,0.021339534744484957,0.0010257074928992482,6165789,True,False,1601,0.10272168568920105
641,67,0.036002149382052664,0.45387933352327337,0.0012345634012438085,0.029465793849135044,0.0009913610693887457,8756,False,True,1226,0.21076436001809137
827,67,0.036002149382052664,0.4621337409341351,0.0009713253723330955,0.03524373876354489,0.0009783830930167891,105116,True,True,967,0.25192220714608776
201,67,0.036002149382052664,0.4691463925416334,0.0005801760181628731,0.04104018412011167,0.0009658727736650156,3467,False,False,2014,0.2944369063772049
224,67,0.036002149382052664,0.41461887262172964,0.003088155551989065,0.00890012971275305,0.0011379324202406079,8806,False,True,1968,0.3016734509271823
265,67,0.036002149382052664,0.44072341081245386,0.004236601683629075,0.015539337206338117,0.0011065485275938021,8415,False,False,1975,0.16689280868385345
1554,67,0.036002149382052664,0.45354641469672824,0.0010276816515789606,0.0303397943885456,0.001017869737250259,220906,True,True,3489,0.30303030303030304
1308,67,0.036002149382052664,0.45757396055984667,0.0009564223105807226,0.034648895904036144,0.0009653137809120771,46121,False,True,1596,0.29217548620533695
1628,66,0.035464803868887694,0.4699784231339292,0.0004913610075039471,0.044692975192599356,0.0009393383797226997,1029,False,False,1995,0.3435897435897436
1734,66,0.035464803868887694,0.45644804038130377,0.0020118330340108026,0.028869102521075208,0.0010474589204451932,135630,False,True,781,0.27645687645687644
1199,66,0.035464803868887694,0.39995792067908975,0.0014760041903311562,0.0066787124965734706,0.001097255213591831,55736,False,True,2281,0.3668997668997669
86,66,0.035464803868887694,0.46167367747875027,0.0013212575659252727,0.03267441452213838,0.0010130919458684767,108200,False,False,2248,0.2881118881118881
649,65,0.03492745835572273,0.4463438007963471,0.00034157190721547417,0.027697667441473884,0.0009056706096417931,583373,True,False,992,0.2951923076923077
589,65,0.03492745835572273,0.44516554742251463,0.0004671139317814105,0.030451855704649533,0.0009108604067764053,16907,False,True,1324,0.2725961538461538
1767,65,0.03492745835572273,0.4621337409341351,0.0009663520264855519,0.03315449615993278,0.000936711782098643,37678,False,True,1876,0.25048076923076923
1370,65,0.03492745835572273,0.4379142672591167,0.0010658823964161052,0.020777675278572823,0.000976537431248502,67345,False,True,814,0.13125
