id,days,mature,views,partner,new_id,username,created_at,profile_pic,broadcaster_type,game_name
35923742,2230,False,3759,False,856,gtinferno666,2012-09-02,https://static-cdn.jtvnw.net/jtv_user_pictures/9bc35b0c-8e55-4e33-aea6-ca8af40c7e48-profile_image-300x300.png,affiliate,Dark Souls: Remastered
45717905,1912,False,3168,False,1144,zemesSWK,2013-07-06,https://static-cdn.jtvnw.net/jtv_user_pictures/zemesswk-profile_image-934bd90bd40c6418-300x300.png,,Talk Shows & Podcasts
144541383,638,True,5205,False,810,Roja0k,2017-01-12,https://static-cdn.jtvnw.net/jtv_user_pictures/e85421b8-b68a-4b5f-898f-10b4ee417b01-profile_image-300x300.png,affiliate,Counter-Strike
153976112,540,True,36383,False,1569,Haup,2017-04-20,https://static-cdn.jtvnw.net/jtv_user_pictures/6b5ada70f8a1d910-profile_image-300x300.jpeg,affiliate,The First Descendant
36718509,2164,False,5182,False,939,Lumeniano,2012-10-07,https://static-cdn.jtvnw.net/jtv_user_pictures/14a50e8c-aa2b-410e-bc35-4a51ce8b6d47-profile_image-300x300.png,,Retro
51764317,1789,True,1636,False,1466,,,,,
39795492,2082,False,7070233,True,1311,DavyJones,2013-01-29,https://static-cdn.jtvnw.net/jtv_user_pictures/abe01c02-472a-43c7-89d5-deb170e61132-profile_image-300x300.png,partner,
74354006,1440,True,22520,False,1589,oKelvinSousa,2014-11-02,https://static-cdn.jtvnw.net/jtv_user_pictures/21c485ca-1849-4cb7-befc-52cd136e2488-profile_image-300x300.png,affiliate,Music
145666995,618,False,1649,False,434,Kvadas,2017-01-22,https://static-cdn.jtvnw.net/jtv_user_pictures/a3d5d5fb-f159-433f-a0df-8807142ae8a1-profile_image-300x300.png,affiliate,F1 2020
146712223,616,False,8307,False,788,macacorobo,2017-02-02,https://static-cdn.jtvnw.net/jtv_user_pictures/b2f26b54-34c3-45e4-ad0c-eb98caa256aa-profile_image-300x300.png,affiliate,Terraria
156144245,523,False,16534,False,278,Jotaza,2017-05-07,https://static-cdn.jtvnw.net/jtv_user_pictures/5bc386bd-3e35-4365-bdbe-5723c28db1bd-profile_image-300x300.jpg,affiliate,Dota 2
113014442,908,False,1299,False,791,SdScroll,2016-01-17,https://static-cdn.jtvnw.net/jtv_user_pictures/492a4b4f-766c-417e-a2ab-4985ce57fb56-profile_image-300x300.png,,Final Fight
103748544,1103,False,2467726,True,777,Ramire7z,2015-10-05,https://static-cdn.jtvnw.net/jtv_user_pictures/246e3cd5-84ad-4ba1-9e64-948645f98d28-profile_image-300x300.png,partner,Dota 2
27962080,2442,False,676704,True,1367,LivedoJoni,2012-02-04,https://static-cdn.jtvnw.net/jtv_user_pictures/4b14da9a-fe7c-418c-a55e-898e7d76f42b-profile_image-300x300.png,partner,MIR 4
9471215,3224,False,4725,False,580,sayan3,2009-12-12,https://static-cdn.jtvnw.net/jtv_user_pictures/sayan3-profile_image-2bf5d66799c1fe04-300x300.jpeg,affiliate,Retro
120711952,920,True,14062,False,1322,UfosGames,2016-04-02,https://static-cdn.jtvnw.net/jtv_user_pictures/756c280a19e6c8b1-profile_image-300x300.png,affiliate,Phoenix Point
94859795,1200,False,14716,False,237,cassiothird,2015-06-30,https://static-cdn.jtvnw.net/jtv_user_pictures/cassiothird-profile_image-00999273bb5dd718-300x300.jpeg,affiliate,Mega Man 3
43650130,1963,False,3010,False,1461,biribaldotv,2013-05-18,https://static-cdn.jtvnw.net/jtv_user_pictures/72d90ae5-222f-46a3-9e18-f6f087db940f-profile_image-300x300.png,affiliate,Just Chatting
144442731,640,True,50079,False,638,toquinhaman,2017-01-10,https://static-cdn.jtvnw.net/jtv_user_pictures/d81c689a-fd00-4f79-863b-66a02d418825-profile_image-300x300.png,partner,World of Warcraft
163079780,463,True,76754,False,764,SdeSebola,2017-07-06,https://static-cdn.jtvnw.net/jtv_user_pictures/abb635ed-0de6-4093-a006-1e9b1b5c107e-profile_image-300x300.png,affiliate,Just Chatting
44304795,1957,True,761878,True,1148,rohgadioli,2013-06-03,https://static-cdn.jtvnw.net/jtv_user_pictures/1bea2173-7d40-4fbc-86d6-f60f3d2d35c1-profile_image-300x300.png,partner,IdleOn
31633655,2300,False,21103,False,113,camisanocontrole,2012-06-25,https://static-cdn.jtvnw.net/jtv_user_pictures/310dc602-5b8d-4aa7-9ec7-1c91e158cbdd-profile_image-300x300.png,affiliate,Overwatch 2
100084972,1148,False,46751,False,1535,Forcexds,2015-08-21,https://static-cdn.jtvnw.net/jtv_user_pictures/8aa643ef05523308-profile_image-300x300.jpeg,partner,
31071597,2318,False,3179,False,1602,Harnock,2012-06-05,https://static-cdn.jtvnw.net/jtv_user_pictures/d9bf6fe1a9dcf4b6-profile_image-300x300.png,affiliate,Call of Duty: Warzone
58835247,1673,False,25976,False,134,epicdarkk,2014-03-14,https://static-cdn.jtvnw.net/jtv_user_pictures/9e6bd151-e376-4404-99b6-2b901419a950-profile_image-300x300.png,affiliate,Black Clover Mobile
145482658,629,True,14962,False,426,TUsKhA,2017-01-21,https://static-cdn.jtvnw.net/jtv_user_pictures/7bec0db7-a400-494a-9286-27a08b0b3996-profile_image-300x300.png,affiliate,Overwatch 2
66021588,1555,False,25775,False,584,TudoCulpaDoFabio,2014-07-10,https://static-cdn.jtvnw.net/jtv_user_pictures/tudoculpadofabio-profile_image-7dab4f1c4b6df38e-300x300.jpeg,affiliate,Diablo III
55969277,1714,False,167389,True,1057,ChratosGameplay,2014-02-01,https://static-cdn.jtvnw.net/jtv_user_pictures/a9111bdd-bf7a-49eb-81f7-178e30a4b947-profile_image-300x300.png,partner,Factorio
124789454,874,True,17695,False,324,BersekerPlays,2016-05-21,https://static-cdn.jtvnw.net/jtv_user_pictures/2d0d3e5b-a233-4462-b901-c5e6bc7b5e9f-profile_image-300x300.jpeg,affiliate,Torchlight: Infinite
42288341,2005,False,1550,False,572,Ichiiii,2013-04-09,https://static-cdn.jtvnw.net/jtv_user_pictures/8fdc1b97-38cd-4117-96bd-bf883abe33ff-profile_image-300x300.jpeg,affiliate,The Elder Scrolls Online
42642296,2001,False,564235,True,1348,MuuhPro,2013-04-20,https://static-cdn.jtvnw.net/jtv_user_pictures/d281637e-404b-4535-8470-9302e437f371-profile_image-300x300.png,affiliate,EA Sports FC 24
81507358,1349,True,81894,False,489,EneiasHura,2015-02-01,https://static-cdn.jtvnw.net/jtv_user_pictures/7064a7c4-130a-478a-ae39-09fd2176751c-profile_image-300x300.jpg,affiliate,
142947067,654,True,35812,False,214,SilvioLoSantos,2016-12-26,https://static-cdn.jtvnw.net/jtv_user_pictures/03b6966a-8619-44d6-9a16-5238273c391b-profile_image-300x300.png,affiliate,Fortnite
37357735,2168,True,8246,False,463,Eledrien_Fangorn,2012-11-01,https://static-cdn.jtvnw.net/jtv_user_pictures/eledrien_fangorn-profile_image-2b479d51ab3d3362-300x300.png,affiliate,Art
51873588,1759,False,445,False,871,LuizFrodo,2013-11-20,https://static-cdn.jtvnw.net/jtv_user_pictures/luizfrodo-profile_image-753cc0040659abaf-300x300.jpeg,,Stranded Deep
141929085,668,True,238891,True,1236,imli,2016-12-13,https://static-cdn.jtvnw.net/jtv_user_pictures/ed22b91c-dafc-40e8-b05b-3f42dab34917-profile_image-300x300.png,partner,World of Warcraft
157739465,507,True,52120,False,1166,dekomaia,2017-05-23,https://static-cdn.jtvnw.net/jtv_user_pictures/2464501d-ed34-4444-bca0-2ecbdf5aa743-profile_image-300x300.png,partner,Overwatch 2
172101488,408,True,7948,False,1852,escudero_sp,2017-08-30,https://static-cdn.jtvnw.net/jtv_user_pictures/a73b97b2-6961-4a5e-80ec-d84b4a03624c-profile_image-300x300.jpeg,affiliate,
75376601,1425,True,3705,False,963,Yur4oOn,2014-11-17,https://static-cdn.jtvnw.net/jtv_user_pictures/d024d73e9fb68de3-profile_image-300x300.jpeg,affiliate,World of Warcraft
31187787,2316,False,6063283,True,382,Hotform,2012-06-09,https://static-cdn.jtvnw.net/jtv_user_pictures/56261268-2d9b-4e1a-97a2-b60f2958a679-profile_image-300x300.png,partner,Software and Game Development
170184214,422,False,6399,False,1682,LukeSTRM,2017-08-16,https://static-cdn.jtvnw.net/jtv_user_pictures/620658eb-b50f-4be7-9522-f0697b12aeae-profile_image-300x300.png,affiliate,Project Winter
39797588,2075,True,3083,False,387,Mardittu,2013-01-29,https://static-cdn.jtvnw.net/jtv_user_pictures/645714b9-0879-4bec-abf8-b097e8f349f3-profile_image-300x300.png,affiliate,Apex Legends
64825943,1574,False,36686,False,1225,Edu207,2014-06-21,https://static-cdn.jtvnw.net/jtv_user_pictures/d2e37d2e695f57b4-profile_image-300x300.jpeg,affiliate,Fitness & Health
89726585,1262,False,3008,False,1730,fns1,2015-04-28,https://static-cdn.jtvnw.net/jtv_user_pictures/2b3ed82d-1a1a-4b30-baa2-182d7d210b36-profile_image-300x300.png,affiliate,League of Legends
28579002,2418,False,7309842,True,557,Cellbit,2012-02-28,https://static-cdn.jtvnw.net/jtv_user_pictures/0595cdd0-65a7-4fa3-996d-323cf3a54be1-profile_image-300x300.png,partner,Enigma of Fear
37990315,2145,True,3885,False,307,Fezudu,2012-11-25,https://static-cdn.jtvnw.net/jtv_user_pictures/4c46e6ca-b62b-45ae-9a10-b20677d7a671-profile_image-300x300.png,affiliate,Nikoderiko: The Magical World
44327251,1956,True,13366,False,149,CurtoJogos,2013-06-03,https://static-cdn.jtvnw.net/jtv_user_pictures/curtojogos-profile_image-0aec45f31989e232-300x300.png,partner,Summoners War: Sky Arena
157150538,504,True,1615,False,1582,SchmutzPaulo,2017-05-17,https://static-cdn.jtvnw.net/jtv_user_pictures/f42c2eb929b035b9-profile_image-300x300.jpeg,affiliate,X-Plane 11
35109670,2242,False,2586,False,1312,TGBThiago,2012-08-20,https://static-cdn.jtvnw.net/jtv_user_pictures/ed14cffb-4db0-42ad-8c53-a71a40b5a470-profile_image-300x300.png,affiliate,Waven
211223764,129,False,358,False,571,BTTtwitchtv,2018-04-03,https://static-cdn.jtvnw.net/jtv_user_pictures/15232e12-f310-4b14-87dd-bd86960a4c30-profile_image-300x300.png,,Fortnite
136350301,737,False,9135,False,1230,tkajoga,2016-10-05,https://static-cdn.jtvnw.net/jtv_user_pictures/7eedea87-d533-4a5a-8af3-9368f3f2ee03-profile_image-300x300.png,affiliate,No Man's Sky
47467269,1868,False,3224,False,1296,dougdodonas,2013-08-11,https://static-cdn.jtvnw.net/jtv_user_pictures/fbf43f99-4c1a-480d-bc14-cd0f87a2b702-profile_image-300x300.png,,World of Warcraft
28046945,2412,False,19889,False,761,pagex,2012-02-07,https://static-cdn.jtvnw.net/jtv_user_pictures/pagex-profile_image-dfe263f80b24bfad-300x300.png,affiliate,VALORANT
119748340,931,False,4843,False,835,guzzfps,2016-03-25,https://static-cdn.jtvnw.net/jtv_user_pictures/0b08f7e6-24ef-45f9-8768-cce2ca50887a-profile_image-300x300.jpeg,affiliate,DayZ
74568835,1423,False,386,False,527,Dunkhoop,2014-11-05,https://static-cdn.jtvnw.net/jtv_user_pictures/1f5c22fb-07c1-4fd7-b649-a3bb04257c8d-profile_image-300x300.jpg,,Garena Free Fire
39008069,2108,False,7258,False,885,Lockheart_93,2013-01-03,https://static-cdn.jtvnw.net/jtv_user_pictures/e9d7a2b6-4a08-4182-adec-ecf844a0571d-profile_image-300x300.png,,Worms Rumble
69204485,1516,False,32641,False,1193,godzamy,2014-08-17,https://static-cdn.jtvnw.net/jtv_user_pictures/7f65e3d2-6a0f-460f-8775-9836a374cddc-profile_image-300x300.png,affiliate,Software and Game Development
13306939,3035,True,325207,True,1121,jaggerzor,2010-06-21,https://static-cdn.jtvnw.net/jtv_user_pictures/296d30e4-97a1-4574-870b-4611fa825395-profile_image-300x300.png,partner,Tetris
79809308,1367,True,409417,True,1304,showlianatv,2015-01-14,https://static-cdn.jtvnw.net/jtv_user_pictures/6988ca52-3b66-48e0-9f0a-29f47c1a4c8e-profile_image-300x300.png,partner,Counter-Strike
131902004,792,False,4710,False,1211,Gamer_momBR,2016-08-11,https://static-cdn.jtvnw.net/jtv_user_pictures/902b318c-5ea5-4457-a3c2-a924fea80fd2-profile_image-300x300.png,affiliate,Just Chatting
118717375,941,True,17822,False,1385,LigaBBT,2016-03-14,https://static-cdn.jtvnw.net/jtv_user_pictures/3de18bb1-f4ea-44ab-87af-6c662bf9a528-profile_image-300x300.png,affiliate,Sports
67271750,1539,True,28802,False,1154,PequenaJacky,2014-07-26,https://static-cdn.jtvnw.net/jtv_user_pictures/14eb1e33-251f-4737-a53b-59147c997860-profile_image-300x300.png,affiliate,BROK the InvestiGator
26461261,2507,False,112448,True,502,PhoenixBR,2011-11-29,https://static-cdn.jtvnw.net/jtv_user_pictures/1bfee466dc5b6d42-profile_image-300x300.png,affiliate,Cyberpunk 2077
59258472,1505,False,344,False,770,davenadave,2014-03-20,https://static-cdn.jtvnw.net/jtv_user_pictures/73703cfa-10ca-411d-b5cd-3c49185f6678-profile_image-300x300.png,affiliate,Ovivim
124667314,875,True,3589774,True,669,EsquadraoMAV,2016-05-20,https://static-cdn.jtvnw.net/jtv_user_pictures/e940cfd2-06ce-4aab-83e4-329ddd515839-profile_image-300x300.png,partner,S.T.A.L.K.E.R. 2: Heart of Chornobyl
138437340,711,False,9339,False,327,hoppe_cs,2016-10-31,https://static-cdn.jtvnw.net/jtv_user_pictures/671444a2-4145-44fd-9393-f3df5a9f4d89-profile_image-300x300.png,affiliate,Resident Evil 3
36023565,2225,False,75878,False,1552,DeathweaverFTW,2012-09-08,https://static-cdn.jtvnw.net/jtv_user_pictures/40ff3287-cb16-4f97-a18a-21b1ffc12e29-profile_image-300x300.png,affiliate,New World: Aeternum
170649368,417,False,3016,False,854,KillaGGz,2017-08-20,https://static-cdn.jtvnw.net/jtv_user_pictures/ceae0493-de73-4162-acab-e6988c15734f-profile_image-300x300.png,affiliate,VALORANT
52569422,1775,False,325297,True,624,Batata,2013-12-02,https://static-cdn.jtvnw.net/jtv_user_pictures/3e288108-856b-4dc1-aef1-7e9175bbd171-profile_image-300x300.png,partner,Grand Theft Auto V
122747274,899,True,124347,True,1104,LuluKowata,2016-04-26,https://static-cdn.jtvnw.net/jtv_user_pictures/458888e8-30d8-472d-bb2d-6b8c6e3ce9dd-profile_image-300x300.png,partner,Art
127983549,823,False,766,False,1727,Spaacer,2016-06-28,https://static-cdn.jtvnw.net/jtv_user_pictures/8b723593-cf18-493b-905b-7a217853aea8-profile_image-300x300.png,,Minecraft
77853016,1388,True,107085,True,153,VikingOfSouth,2014-12-24,https://static-cdn.jtvnw.net/jtv_user_pictures/vikingofsouth-profile_image-c1b7bb9efd84163b-300x300.png,partner,Escape from Tarkov
137453501,723,False,2087,False,1886,wALL5k,2016-10-19,https://static-cdn.jtvnw.net/user-default-pictures-uv/215b7342-def9-11e9-9a66-784f43822e80-profile_image-300x300.png,,Counter-Strike
40490651,2052,False,2814,False,931,Yakuzaliquid,2013-02-19,https://static-cdn.jtvnw.net/jtv_user_pictures/c508387dcfe06eef-profile_image-300x300.jpeg,affiliate,Satisfactory
81754667,1346,True,13424,False,1208,Sambss,2015-02-04,https://static-cdn.jtvnw.net/jtv_user_pictures/580e8508-d0b9-4ab1-990a-e2fcf3b5a239-profile_image-300x300.png,,Castlevania: Aria of Sorrow
71719786,1475,False,3094,False,1342,brlimax,2014-09-22,https://static-cdn.jtvnw.net/jtv_user_pictures/brlimax-profile_image-aa94f421b06de645-300x300.jpeg,affiliate,Baldur's Gate 3
62981706,1601,False,19634,False,675,marselotcg,2014-05-22,https://static-cdn.jtvnw.net/jtv_user_pictures/f5d12403-8f7d-4997-be9f-8f0078f8080b-profile_image-300x300.png,affiliate,Pokémon UNITE
52614128,1774,False,11392773,True,467,TheDarkness,2013-12-03,https://static-cdn.jtvnw.net/jtv_user_pictures/7da75aa7-abc6-4ff1-b9cd-a2dffe8eeae7-profile_image-300x300.png,partner,PUBG: BATTLEGROUNDS
112302950,1003,True,14619,False,1340,SALLITZ,2016-01-10,https://static-cdn.jtvnw.net/jtv_user_pictures/685e39d1-676e-4e98-97a5-710b02269fe1-profile_image-300x300.png,affiliate,Resident Evil 2
158802171,497,True,8455,False,114,Jogador_Trintao,2017-06-02,https://static-cdn.jtvnw.net/jtv_user_pictures/6a70db43-9ae3-4091-9d30-a3a4ee7f731b-profile_image-300x300.png,affiliate,Games + Demos
36791444,2189,False,703,False,536,beckzss,2012-10-09,https://static-cdn.jtvnw.net/jtv_user_pictures/edb79bbb-843b-4399-8e45-c2c6267cc79c-profile_image-300x300.png,,NBA 2K21
93199914,1220,True,15442,False,1692,NotVsbC,2015-06-10,https://static-cdn.jtvnw.net/jtv_user_pictures/f92c5e28-782c-4566-9476-0074870a295b-profile_image-300x300.png,affiliate,Black Desert
62806816,1596,True,46121,False,1308,TryHarDaronm,2014-05-18,https://static-cdn.jtvnw.net/jtv_user_pictures/e6920824-4147-42a7-be0f-9262a0b88e78-profile_image-300x300.png,affiliate,Ragnarok Online
69203381,1509,True,1408,False,671,XEscorleoneX,2014-08-17,https://static-cdn.jtvnw.net/jtv_user_pictures/00d803c5-533b-4884-ac92-772cd91e573d-profile_image-300x300.png,affiliate,Call of Duty: Black Ops 6
46620052,1904,False,1855,False,1618,Legiralle,2013-07-25,https://static-cdn.jtvnw.net/jtv_user_pictures/3b1c5ee8-4c0a-4374-b1df-37bd5ee76c8d-profile_image-300x300.png,affiliate,Red Dead Redemption 2
54446483,1741,False,11859,False,1145,Guigui44,2014-01-05,https://static-cdn.jtvnw.net/jtv_user_pictures/98e91e03-8e96-4d7b-99e2-a895f2dfee7a-profile_image-300x300.png,affiliate,Just Chatting
49790045,1826,False,905,False,96,valeapenajogardenovo,2013-10-05,https://static-cdn.jtvnw.net/jtv_user_pictures/9541115c-c2a4-4bfa-8ba4-3c7527b75e45-profile_image-300x300.png,affiliate,Shadow of the Colossus
77304462,1392,False,5638,False,295,glauciamss,2014-12-15,https://static-cdn.jtvnw.net/jtv_user_pictures/7cfd3688-efd0-446f-bbac-bd6f1fead66b-profile_image-300x300.jpeg,affiliate,Marvel Rivals
52304703,1563,False,275,False,405,BattousaiJGR,2013-11-28,https://static-cdn.jtvnw.net/jtv_user_pictures/battousaijgr-profile_image-09ece2dd7e7485a5-300x300.jpeg,,
53374065,1761,False,239456,True,1477,thorASGARDIANO,2013-12-16,https://static-cdn.jtvnw.net/jtv_user_pictures/80d8e42a-2d24-4459-8fd3-c0ebadf9197e-profile_image-300x300.png,partner,VALORANT
147610788,607,False,2104,False,1503,Pauloenryk1313,2017-02-12,https://static-cdn.jtvnw.net/jtv_user_pictures/7356cb73-eb47-4784-a3c5-21a9bc645154-profile_image-300x300.png,affiliate,Shinsetsu Samurai Spirits: Bushido Retsuden
64327411,1581,False,1614575,True,1787,reeh,2014-06-14,https://static-cdn.jtvnw.net/jtv_user_pictures/7d4be288-8196-4b62-8e71-666de4c3ae00-profile_image-300x300.png,partner,Just Chatting
113930726,990,False,61940,False,215,PeaShrek,2016-01-26,https://static-cdn.jtvnw.net/jtv_user_pictures/acd2e544-cd73-4a85-8ffa-59904124c217-profile_image-300x300.png,affiliate,League of Legends
52673255,1772,True,3338,False,1285,opZeusTV,2013-12-05,https://static-cdn.jtvnw.net/jtv_user_pictures/89c5b087-329a-4eee-9112-55e48d368956-profile_image-300x300.png,,Overwatch 2
44473765,1950,True,480,False,1626,the_gabriotti,2013-06-08,https://static-cdn.jtvnw.net/jtv_user_pictures/d58a219d-ccd3-4e99-9b1c-0772ec17fa43-profile_image-300x300.png,,Just Chatting
41039652,2038,False,10690,False,1279,,,,,Honor of Kings
132454750,780,False,276,False,1117,GameplaydoBoy,2016-08-17,https://static-cdn.jtvnw.net/jtv_user_pictures/d6cc7d73-adbb-4cae-8182-0c09ccfc0e46-profile_image-300x300.jpg,,Overcooked! All You Can Eat
61445872,1633,False,21947,False,832,mechello123,2014-04-23,https://static-cdn.jtvnw.net/jtv_user_pictures/7dad4596f7a4230b-profile_image-300x300.jpeg,affiliate,Path of Exile
27547571,2458,False,8685,False,942,SaikoYG,2012-01-18,https://static-cdn.jtvnw.net/jtv_user_pictures/61e81a30-af48-4220-82fe-96d9ef33104a-profile_image-300x300.png,affiliate,Days Gone
45744910,1923,True,12278,False,352,TatsumazaPlays,2013-07-07,https://static-cdn.jtvnw.net/jtv_user_pictures/tatsumazaplays-profile_image-6911f4b4e254b531-300x300.png,affiliate,Garena Free Fire
29121166,2398,False,1895964,True,1245,F0reverFPS,2012-03-19,https://static-cdn.jtvnw.net/jtv_user_pictures/fbfea1b7-909d-42ec-8fc0-0801b3152711-profile_image-300x300.png,partner,PUBG: BATTLEGROUNDS
155373745,528,False,1726,False,83,NxFalcon,2017-05-01,https://static-cdn.jtvnw.net/jtv_user_pictures/bbce0e72-a3a5-427c-a46e-fda76c199ace-profile_image-300x300.png,affiliate,F1 24
190040671,224,False,2010,False,1231,ouhenry,2018-01-11,https://static-cdn.jtvnw.net/jtv_user_pictures/9716eccd-21b5-4221-8c38-d93f2953ca34-profile_image-300x300.png,affiliate,Diablo IV
80914106,1356,True,12297,False,1800,GabMarqs_,2015-01-25,https://static-cdn.jtvnw.net/jtv_user_pictures/beaf9f97-e283-4037-a766-2ff7c63a4203-profile_image-300x300.png,affiliate,Software and Game Development
140075551,675,False,2999,False,1515,buddhaarqueiro,2016-11-21,https://static-cdn.jtvnw.net/jtv_user_pictures/a107b262-4a18-4390-82a3-498032ec5e41-profile_image-300x300.png,affiliate,League of Legends
120848334,922,True,28026,False,1896,DorikaChan,2016-04-03,https://static-cdn.jtvnw.net/jtv_user_pictures/9472bfdc-87ed-41ee-a09c-58a1f804c7d3-profile_image-300x300.png,affiliate,Just Chatting
79126160,1374,False,13768,False,1743,Gspa,2015-01-07,https://static-cdn.jtvnw.net/jtv_user_pictures/gspa-profile_image-1abc79682c435c39-300x300.jpeg,affiliate,Apex Legends
175296678,382,False,385,False,79,drigs14,2017-09-24,https://static-cdn.jtvnw.net/jtv_user_pictures/1ff7d90f-6efb-4589-b57e-6f2f98a9ed2f-profile_image-300x300.png,,Counter-Strike
146583466,614,False,1643,False,1015,madtaito,2017-01-31,https://static-cdn.jtvnw.net/jtv_user_pictures/b1cc5a56-2de1-4e15-b199-978fed388fea-profile_image-300x300.png,affiliate,MultiVersus
93339229,1218,True,393579,True,1720,Breitnerro,2015-06-12,https://static-cdn.jtvnw.net/jtv_user_pictures/743a9f0b-cb10-44c2-a1e2-17cb91524077-profile_image-300x300.png,affiliate,League of Legends
146913584,606,False,4146,False,1097,Apenas_Um_NoobBR,2017-02-04,https://static-cdn.jtvnw.net/jtv_user_pictures/89d3a4ce-8164-4cf6-9dca-44c9737eb7bf-profile_image-300x300.png,affiliate,Dead by Daylight
162248918,469,True,15033,False,1063,iHisck,2017-06-30,https://static-cdn.jtvnw.net/jtv_user_pictures/b904905e-74de-4595-a8ce-7f3148668837-profile_image-300x300.png,affiliate,League of Legends
134156808,760,False,700,False,232,Daniel_Kisaragi,2016-09-07,https://static-cdn.jtvnw.net/jtv_user_pictures/0efc485d-99cd-43ba-8979-d445820f4a4d-profile_image-300x300.png,affiliate,Special Events
42390193,2007,False,4697,False,310,johnratoloko,2013-04-12,https://static-cdn.jtvnw.net/jtv_user_pictures/c0f74d24-c8d8-402d-8e2a-1f6d0973d4b5-profile_image-300x300.png,affiliate,Call of Duty
48906781,1854,False,181047,True,241,xxlampra,2013-09-12,https://static-cdn.jtvnw.net/jtv_user_pictures/d3774f4f-76e7-4c85-8a27-2aa7b561334c-profile_image-300x300.png,partner,League of Legends
27255072,2471,False,2163211,True,1423,VictorLudgero,2012-01-06,https://static-cdn.jtvnw.net/jtv_user_pictures/d17148f6-24e8-4bbb-a05b-a8cd3b715887-profile_image-300x300.png,partner,Sports
44848796,1943,False,2289,False,786,Kalyhtanna,2013-06-16,https://static-cdn.jtvnw.net/jtv_user_pictures/6e36cbe4-89cc-42fb-8ad6-ef42c0e76cb2-profile_image-300x300.png,affiliate,Stardew Valley
72430660,1464,True,2703,False,500,krigo2,2014-10-04,https://static-cdn.jtvnw.net/jtv_user_pictures/a13466b0-4f06-4173-bcd3-42d3e88d7442-profile_image-300x300.jpg,affiliate,Ragnarok Online
142082665,665,False,1780,False,272,DeMonkey,2016-12-16,https://static-cdn.jtvnw.net/jtv_user_pictures/09da2494-40a1-487a-b14d-28b2f63b8f56-profile_image-300x300.png,affiliate,Assassin's Creed Valhalla
33195858,2251,True,79248,False,1414,PenperOni,2012-08-13,https://static-cdn.jtvnw.net/jtv_user_pictures/penperoni-profile_image-9ee80d5b638e8fd2-300x300.png,affiliate,Star Wars Outlaws
114671415,983,False,6306,False,1822,getnewtv,2016-02-02,https://static-cdn.jtvnw.net/jtv_user_pictures/8751ecdf-2211-4888-a509-fa367a815d03-profile_image-300x300.png,affiliate,Counter-Strike
169684381,423,False,230,False,1623,Mikael_Weiss,2017-08-13,https://static-cdn.jtvnw.net/jtv_user_pictures/bfacb98e-3604-4d88-81c0-f1a1bb4d49a0-profile_image-300x300.png,affiliate,Retail Royale
130811196,783,True,1220,False,616,hirobehero,2016-07-29,https://static-cdn.jtvnw.net/jtv_user_pictures/8414b4ed9ce9946c-profile_image-300x300.jpeg,affiliate,Hidden Through Time
30671036,2336,True,126339,True,88,LuizMiguel,2012-05-20,https://static-cdn.jtvnw.net/jtv_user_pictures/ffb3157b1d772cb2-profile_image-300x300.png,partner,Mega Man X4
