id,days,mature,views,partner,new_id,username,created_at,profile_pic,broadcaster_type,game_name
120057183,928,False,1614,False,1789,mishandri,2016-03-28,https://static-cdn.jtvnw.net/jtv_user_pictures/0d82b2fce906a54b-profile_image-300x300.png,affiliate,Resident Evil 4
50673275,1811,False,7793,False,3016,Sun_Di,2013-10-26,https://static-cdn.jtvnw.net/jtv_user_pictures/7ab89543-c20b-4e95-bb44-73169c7d0a92-profile_image-300x300.png,non_Streamer,
162139408,462,False,1126,False,1743,antongears,2017-06-30,https://static-cdn.jtvnw.net/jtv_user_pictures/0b37528b-e033-4aec-839b-b867d1eb7d62-profile_image-300x300.jpg,non_Streamer,Crossout
153596834,533,False,21937,False,2646,Refokkusu,2017-04-16,https://static-cdn.jtvnw.net/jtv_user_pictures/eedcb508-687b-48b2-ba5b-44ddc0a96afe-profile_image-300x300.png,affiliate,Monster Hunter: World
179341649,350,True,17165,False,1257,SweetEvelynYa,2017-10-27,https://static-cdn.jtvnw.net/jtv_user_pictures/d22954c1-f3ef-4280-93d7-7be20ea8a62b-profile_image-300x300.jpeg,affiliate,Just Chatting
122480896,901,False,4281,False,1216,niwatch,2016-04-23,https://static-cdn.jtvnw.net/jtv_user_pictures/b7e87f89-b8a5-4da4-835f-86b91f6f36e0-profile_image-300x300.png,affiliate,Horizon Zero Dawn Remastered
72005246,1476,False,10494,False,3017,Vanteros,2014-09-27,https://static-cdn.jtvnw.net/jtv_user_pictures/aa93d6df-911b-45a2-8733-2cf857a02307-profile_image-300x300.png,affiliate,Just Chatting
111353451,971,False,2576,False,3020,KosmologisT,2016-01-02,https://static-cdn.jtvnw.net/jtv_user_pictures/kosmologist-profile_image-fad738540c293f9a-300x300.jpeg,non_Streamer,Rocket League
87615583,1286,True,20541,False,1134,,,,account_Deleted,
75624782,1420,True,9937,False,2337,Drozdov88,2014-11-21,https://static-cdn.jtvnw.net/jtv_user_pictures/c97718c5-e756-480a-a35e-318d2e7dbbac-profile_image-300x300.jpeg,affiliate,
99746023,1144,False,6169,False,734,GermanInGame,2015-08-19,https://static-cdn.jtvnw.net/jtv_user_pictures/c05c34c9-de92-46d2-9c0f-ac267be453b8-profile_image-300x300.png,affiliate,Outlast II
149684811,584,False,3751,False,320,anhelw,2017-03-07,https://static-cdn.jtvnw.net/jtv_user_pictures/anhelw-profile_image-0f98aaae64db3500-300x300.jpeg,non_Streamer,Dota 2
61592692,1558,False,2147,False,2754,GOPARUGA,2014-04-25,https://static-cdn.jtvnw.net/jtv_user_pictures/goparuga-profile_image-d9185459798993c9-300x300.jpeg,non_Streamer,PUBG: BATTLEGROUNDS
137633330,720,False,297840,True,4115,MELL1GLA,2016-10-22,https://static-cdn.jtvnw.net/jtv_user_pictures/3fadc737-32eb-4fe5-8e4e-95e3685ca77e-profile_image-300x300.png,partner,Just Chatting
112258667,1006,False,6849,False,1949,WhoTheHellCares,2016-01-09,https://static-cdn.jtvnw.net/jtv_user_pictures/e17489d7-ac5e-43bb-93a5-c75f79aceed6-profile_image-300x300.png,affiliate,Just Chatting
132366004,787,False,2003,False,4192,DemaZZZz,2016-08-16,https://static-cdn.jtvnw.net/jtv_user_pictures/c0bf7a37-2ebe-4972-a098-3387a81a4d4f-profile_image-300x300.jpg,affiliate,Just Chatting
141416130,671,False,8535,False,3059,sinrey_chayka,2016-12-07,https://static-cdn.jtvnw.net/jtv_user_pictures/sinrey_chayka-profile_image-a27d944aaf98cf5a-300x300.jpeg,affiliate,Path of Exile
197671992,233,False,21354,False,3824,Matrichniy,2018-02-21,https://static-cdn.jtvnw.net/jtv_user_pictures/1df029ba-fe08-47f5-aa1f-6bd661672890-profile_image-300x300.png,affiliate,
76625740,1406,False,60786,False,3127,SH4WN,2014-12-06,https://static-cdn.jtvnw.net/jtv_user_pictures/4f002b27-32a3-44b9-9467-09ec0acd53e0-profile_image-300x300.png,partner,S.T.A.L.K.E.R. 2: Heart of Chornobyl
55930411,1714,False,6518,False,1906,AEROChannelEkat,2014-02-01,https://static-cdn.jtvnw.net/jtv_user_pictures/658027fe-fa88-4e9f-a94d-32208b992ad9-profile_image-300x300.png,affiliate,Half-Life 2
55248944,1673,True,4959,False,1108,Aneurysm1629,2014-01-19,https://static-cdn.jtvnw.net/jtv_user_pictures/aneurysm1629-profile_image-84e414d869eff2d8-300x300.jpeg,non_Streamer,Dota 2
78288733,1383,False,47931,False,3138,Bill3334,2014-12-29,https://static-cdn.jtvnw.net/jtv_user_pictures/bill3334-profile_image-c57539e7129ae034-300x300.png,affiliate,Just Chatting
99171303,1153,False,1068,False,997,Trubitsyn_96,2015-08-14,https://static-cdn.jtvnw.net/jtv_user_pictures/5585d76b-2437-4ec6-a00d-f89d60ae6754-profile_image-300x300.jpeg,non_Streamer,The Last of Us Part I
60311520,1650,False,12721,False,1065,lilmanada,2014-04-06,https://static-cdn.jtvnw.net/jtv_user_pictures/f9ca1054-bdd6-46b0-b237-6540cb0a614b-profile_image-300x300.png,affiliate,Aliens: Dark Descent
138794665,706,False,324535,True,3043,CATLEESI,2016-11-05,https://static-cdn.jtvnw.net/jtv_user_pictures/catleesi-profile_image-0140c68f824f1be3-300x300.jpeg,partner,Neva
76931872,1402,True,2524,False,1720,Roket_Ded,2014-12-10,https://static-cdn.jtvnw.net/jtv_user_pictures/76d5eed8403a4326-profile_image-300x300.png,non_Streamer,Escape from Tarkov
36772207,2195,False,118400,False,520,UncleRorik,2012-10-08,https://static-cdn.jtvnw.net/jtv_user_pictures/unclerorik-profile_image-bc36c24027116147-300x300.jpeg,affiliate,Just Chatting
179834823,341,False,1444,False,2143,esus_cries,2017-10-30,https://static-cdn.jtvnw.net/jtv_user_pictures/9835bc04-a150-4a64-961e-450ad98e1a01-profile_image-300x300.png,affiliate,Games + Demos
116726405,959,False,56776,False,4257,GradusNeadekvata,2016-02-23,https://static-cdn.jtvnw.net/jtv_user_pictures/03b590fb-5c32-4f03-82f3-2047c7e5b30a-profile_image-300x300.png,affiliate,Art
124118786,882,False,12173,False,946,Alex_Tantor,2016-05-13,https://static-cdn.jtvnw.net/jtv_user_pictures/4729ed3b-3a9f-4c63-b8e7-9518e1e3eb18-profile_image-300x300.png,affiliate,Mobile Legends: Bang Bang
142338853,662,False,2923,False,1503,crown_night,2016-12-19,https://static-cdn.jtvnw.net/jtv_user_pictures/6552306b-9b10-47d3-9968-de16dc15f5ba-profile_image-300x300.jpg,non_Streamer,Sports
28081485,2438,True,11864101,True,3981,HappyZerG,2012-02-08,https://static-cdn.jtvnw.net/jtv_user_pictures/ee61e679-8ba3-4a6e-a004-a5fde1155c14-profile_image-300x300.png,partner,League of Legends
98269723,1153,False,8930,False,3519,azuxsAA,2015-08-04,https://static-cdn.jtvnw.net/jtv_user_pictures/azuxsaa-profile_image-a96f3d9fd0ce3295-300x300.jpeg,affiliate,Counter-Strike
70155921,1505,False,453940,True,4171,Yelqo,2014-08-29,https://static-cdn.jtvnw.net/jtv_user_pictures/yelqo-profile_image-7a1c270a55a2b38f-300x300.jpeg,partner,Black Myth: Wukong
42589277,2002,True,6576,False,248,Mor_DeaD,2013-04-18,https://static-cdn.jtvnw.net/jtv_user_pictures/mor_dead-profile_image-ec01345ec16b37e0-300x300.jpeg,affiliate,Risk of Rain 2
68550603,1525,True,37892,False,4354,anxdrey,2014-08-09,https://static-cdn.jtvnw.net/jtv_user_pictures/b04cbe87-568e-40e9-be20-511d36d624d0-profile_image-300x300.png,affiliate,ELDEN RING
222001877,150,True,3281,False,3623,All_in_collection,2018-05-12,https://static-cdn.jtvnw.net/jtv_user_pictures/39f9b1e1-e24e-49f5-847a-3c91d50edb8a-profile_image-300x300.jpg,affiliate,Just Chatting
44052121,1963,False,35860,False,3173,Naglecbeast,2013-05-28,https://static-cdn.jtvnw.net/jtv_user_pictures/b3fab883-72f7-487b-bb32-912e6ab4b145-profile_image-300x300.png,affiliate,World of Warcraft
43353497,1800,False,764,False,761,N1ko96,2013-05-09,https://static-cdn.jtvnw.net/jtv_user_pictures/n1ko96-profile_image-a040cdbbcfc22942-300x300.jpeg,non_Streamer,Grand Theft Auto V
72308563,1465,False,3400,False,3133,tommy666vercetti,2014-10-02,https://static-cdn.jtvnw.net/jtv_user_pictures/67240938-270e-47b5-a531-7c2e44d62780-profile_image-300x300.png,affiliate,Alan Wake II
92690071,1226,False,103130,False,3035,Plag1atiwe,2015-06-04,https://static-cdn.jtvnw.net/jtv_user_pictures/30d15ebe-8f7b-4944-be69-fcb941f2e9de-profile_image-300x300.png,partner,Hearthstone
53524709,1757,True,19571,False,3339,Koh1Dendy,2013-12-20,https://static-cdn.jtvnw.net/jtv_user_pictures/4c93d524-a9d5-46c1-abdf-5516e25e38c3-profile_image-300x300.png,affiliate,Diablo II
100447542,1136,False,1426,False,278,chidor1,2015-08-24,https://static-cdn.jtvnw.net/jtv_user_pictures/f52db986-0f99-400b-b498-0328d1bd746b-profile_image-300x300.jpg,non_Streamer,Fallout 4
