node,degree,degree_centrality,closeness_centrality,betweenness_centrality,eigenvector_centrality,pagerank_centrality,clustering_coef,louvain_community,lp_community,id,days,mature,views,partner,new_id,username,created_at,profile_pic,broadcaster_type,game_name,day_of_year,is_leap,days_in_year,normalized_day,sin_created_at,cos_created_at
914,16,0.0024434941967012,0.4254987328611346,6.924282608993543e-05,0.0121768432146055,8.134111010537801e-05,0.425,0,0,114166060,3239,False,1172,False,914,Tchaki,2016-01-29,https://static-cdn.jtvnw.net/jtv_user_pictures/23b6b230-ee7a-47ca-bf3d-1c432453d395-profile_image-300x300.png,affiliate,Grand Theft Auto V,29.0,True,366,0.48068084317220877,0.4623829729035149,0.88668031802274
1114,26,0.0039706780696395,0.4143779268447032,0.0001468069413533,0.0102219405852898,0.0001257337368795,0.2092307692307692,0,0,40602390,4310,False,1042,False,1114,Doc_Landerf,2013-02-22,https://static-cdn.jtvnw.net/jtv_user_pictures/d5299c59-e4f1-4f9f-984f-61451fc72ecc-profile_image-300x300.png,affiliate,Elite: Dangerous,53.0,False,365,0.8951387286940781,0.7802958510707755,0.6254105729852463
1906,1,0.0001527183872938,0.2771171018663507,0.0,2.6588554742719622e-05,2.7791087292094423e-05,0.0,1,0,26415863,4763,False,16966,False,1906,Arakros5,2011-11-27,https://static-cdn.jtvnw.net/jtv_user_pictures/arakros5-profile_image-4b34c93c5f9f68e2-300x300.png,non_Streamer,,331.0,False,365,5.680688085943187,-0.5667017562911184,0.8239230057575536
568,35,0.005345143555284,0.4023843175812696,0.0001942545578609,0.0074036572173563,0.0001585859097522,0.2655462184873949,4,0,140297678,2938,True,20588,False,568,lespoutineux,2016-11-25,https://static-cdn.jtvnw.net/jtv_user_pictures/5a5adaa1-c39b-441e-b273-a114dde1457e-profile_image-300x300.png,affiliate,Fortnite,330.0,True,366,5.647999907273453,-0.5933267643772321,0.8049617075821958
3544,29,0.004428833231521,0.3776239907727797,4.760416745044646e-05,0.0046868858827734,0.0001282093006012,0.2118226600985221,1,0,85287631,3560,True,18642,False,3544,Angilina13,2015-03-14,https://static-cdn.jtvnw.net/jtv_user_pictures/f4752207-a3d5-4568-bd7e-65c7964f2a7e-profile_image-300x300.png,affiliate,Supermarket Simulator,73.0,False,365,1.2394228551148774,0.9455963874271426,0.3253420847119801
114,23,0.003512522907758,0.4173358827278521,4.806977954828607e-05,0.0103929273126761,0.0001045549351706,0.2292490118577075,0,0,44878213,4195,True,16542,False,114,Schaog,2013-06-17,https://static-cdn.jtvnw.net/jtv_user_pictures/2268cf1f-4028-41c3-a559-6c13974b4571-profile_image-300x300.png,affiliate,Chained Together,168.0,False,365,2.874772455613674,0.26366549272800704,-0.9646141756912435
1310,26,0.0039706780696395,0.3908787010506208,9.196892249131953e-06,0.0073282473242568,0.0001104479048352,0.3907692307692307,1,0,179195089,2604,False,2664,False,1310,aurel4k,2017-10-25,https://static-cdn.jtvnw.net/jtv_user_pictures/671a73fb-323a-4205-aed5-a42c7080bba0-profile_image-300x300.png,affiliate,The Crew: Motorfest,298.0,False,365,5.112619277348869,-0.9209712877166347,0.38963044953078774
4154,12,0.0018326206475259,0.3977162293488824,1.1596211065525364e-05,0.0049805723203364,6.643520954906564e-05,0.1666666666666666,0,0,43329778,4235,False,7696,False,4154,matgamesx2,2013-05-08,https://static-cdn.jtvnw.net/jtv_user_pictures/matgamesx2-profile_image-a87b0e13f621e1a0-300x300.jpeg,non_Streamer,Music,128.0,False,365,2.186204202772075,0.8165380514459161,-0.5772916165517272
1771,57,0.0087049480757483,0.390598902409926,0.0001745651728693,0.0055193136399117,0.0002298883098173,0.1146616541353383,2,0,131273104,3052,False,21283,False,1771,Rachaelle,2016-08-03,https://static-cdn.jtvnw.net/jtv_user_pictures/1612d72b-8c66-4263-add3-47b64b534734-profile_image-300x300.png,non_Streamer,Rayman Origins,216.0,True,366,3.690942188643746,-0.5221325810768248,-0.8528643314021597
3861,63,0.0096212583995113,0.4396401235396804,0.0003209896338965,0.0184979458948172,0.0002476978988557,0.144905273937532,1,0,31712753,4549,False,16732,False,3861,la_krapule_54,2012-06-28,https://static-cdn.jtvnw.net/jtv_user_pictures/la_krapule_54-profile_image-8403040f2c3208e1-300x300.jpeg,non_Streamer,Red Dead Redemption 2,180.0,True,366,3.072923961708049,0.0686147380021341,-0.9976432316860063
2772,2,0.0003054367745876,0.3143995774715513,1.887814382877165e-06,0.0004021043162448,4.60325183778445e-05,0.0,2,1,37853987,4403,False,2000,False,2772,killarii,2012-11-21,https://static-cdn.jtvnw.net/jtv_user_pictures/a0289e83-80fd-4c9c-b224-6cefc6b932d9-profile_image-300x300.png,non_Streamer,Tom Clancy's Ghost Recon: Wildlands,326.0,True,366,5.579331215391709,-0.6471606673266065,0.7623536388483899
1618,11,0.0016799022602321,0.4029538461538461,5.8434029163890056e-05,0.0062526070895541,7.160905672086513e-05,0.4545454545454545,0,0,49598479,4091,False,22606,False,1618,Zirtok,2013-09-29,https://static-cdn.jtvnw.net/jtv_user_pictures/48b9da56-c58d-4fe7-99d5-6d346d5b320b-profile_image-300x300.png,non_Streamer,Sniper Elite 4,272.0,False,365,4.6650499130018295,-0.9988797155850335,-0.04732138832243232
3943,50,0.0076359193646915,0.4164334774866446,0.0003546657442228,0.0082309038380178,0.0002240414767567,0.0661224489795918,5,0,44246718,4211,False,4181,False,3943,InterlopeJunior,2013-06-01,https://static-cdn.jtvnw.net/jtv_user_pictures/ab86d9b3-5170-490a-9dd9-5670c8117ee9-profile_image-300x300.png,non_Streamer,eFootball 2024,152.0,False,365,2.5993451544770343,0.5160623910158528,-0.8565509959010036
3827,14,0.0021380574221136,0.3353820938332309,1.0810307062203136e-05,0.0010454395310163,7.925712472419067e-05,0.1978021978021978,5,0,59008392,3923,False,10914,False,3827,Alibi_MUFC,2014-03-16,https://static-cdn.jtvnw.net/jtv_user_pictures/5180451a-89c5-43fb-898e-7eb4eb9be31b-profile_image-300x300.png,affiliate,Call of Duty: Warzone,75.0,False,365,1.2738512677569573,0.9562348265919056,0.29260033563334836
2807,44,0.0067196090409285,0.4006118078923218,0.0001362185610967,0.0082315479516781,0.0001720622711147,0.1818181818181818,2,0,22633339,4947,False,2285,False,2807,almavermillion,2011-05-27,https://static-cdn.jtvnw.net/jtv_user_pictures/aa68136a-2e6b-4c26-9f0d-c115612b74d5-profile_image-300x300.png,non_Streamer,The Vagrant,147.0,False,365,2.5132741228718345,0.5877852522924732,-0.8090169943749473
2310,22,0.0033598045204642,0.3346279640228945,1.550635103258489e-05,0.0018918967307203,0.000103553234939,0.2727272727272727,2,0,34805435,4500,False,42509,False,2310,PixelSpray,2012-08-16,https://static-cdn.jtvnw.net/jtv_user_pictures/pixelspray-profile_image-d103bd1dd1b32c5f-300x300.jpeg,non_Streamer,Talk Shows & Podcasts,229.0,True,366,3.9141154372594142,-0.6979441547663433,-0.7161521883143935
308,4,0.0006108735491753,0.2737572640996697,1.2282082829530937e-06,3.1306859878622714e-05,5.11282034646128e-05,0.1666666666666666,5,0,43907647,4219,True,4340,False,308,CapsLoque,2013-05-24,https://static-cdn.jtvnw.net/jtv_user_pictures/8b01d12f-80b8-4483-9667-b64b6444e4d8-profile_image-300x300.png,affiliate,Crusader Kings III,144.0,False,365,2.461631503908715,0.6287628145958344,-0.7775971469736269
4048,101,0.0154245571166768,0.4269970655363547,0.0007412852175561,0.0177509235808654,0.000400180042953,0.1435643564356435,1,0,39839712,4333,False,356144,False,4048,TontonScorp,2013-01-30,https://static-cdn.jtvnw.net/jtv_user_pictures/57aa5f11-fc2b-4af3-ada6-413115ce81db-profile_image-300x300.png,affiliate,Delta Force,30.0,False,365,0.4992119833101589,0.47873384011578846,0.8779600847008882
2611,12,0.0018326206475259,0.393462324239875,4.100105187951454e-05,0.0057434722551919,7.06177533133232e-05,0.3484848484848485,5,0,152705416,2804,False,5514,False,2611,Polakinho,2017-04-08,https://static-cdn.jtvnw.net/jtv_user_pictures/606ea63c-b19d-45c9-97b0-981f890efd4d-profile_image-300x300.png,affiliate,Tekken 7,98.0,False,365,1.6697780131408764,0.9951053111006976,-0.09882013873287143
4555,232,0.0354306658521686,0.455798412919393,0.0013852148458063,0.0413716143711258,0.0008581397115554,0.0949395432154052,0,0,126332227,3107,True,1215488,True,4555,LexaaOff,2016-06-09,https://static-cdn.jtvnw.net/jtv_user_pictures/e4505f5f-a36d-40e9-ac43-8c0ccced9d68-profile_image-300x300.png,partner,Throne and Liberty,161.0,True,366,2.7467476752697646,0.3846650997070012,-0.923056206884176
4582,14,0.0021380574221136,0.3961522173150221,0.0001032758540226,0.0056181090523389,7.724261053085392e-05,0.1648351648351648,0,0,36318615,4465,False,12503,False,4582,TheGuill84,2012-09-20,https://static-cdn.jtvnw.net/jtv_user_pictures/a88bb6b7-c7c2-489c-9500-7631b31f94ec-profile_image-300x300.png,partner,Minecraft,264.0,True,366,4.514966491224675,-0.9805753940631429,-0.19614254142819712
5900,45,0.0068723274282223,0.4443841194435018,0.0001139435841155,0.0207621550571941,0.0001791293872837,0.2404040404040404,0,0,47643182,4136,False,8186,False,5900,Ickybells,2013-08-15,https://static-cdn.jtvnw.net/jtv_user_pictures/ickybells-profile_image-eeb333cfd8af1ba2-300x300.jpeg,non_Streamer,Music,227.0,False,365,3.8904106285550313,-0.6807734094770159,-0.7324940716135792
2058,11,0.0016799022602321,0.3874556213017751,1.262070722706199e-05,0.0053267720265018,6.504392413810772e-05,0.1818181818181818,5,0,99672929,3403,False,583,False,2058,Ota__TV,2015-08-18,https://static-cdn.jtvnw.net/jtv_user_pictures/bf379e78-21f7-47d0-a8c1-81ea655572f0-profile_image-300x300.png,non_Streamer,Hogwarts Legacy,230.0,False,365,3.942053247518151,-0.7176769136759615,-0.6963762255968726
1561,2,0.0003054367745876,0.3655241710394105,0.0,0.0020905806569516,2.974266390687358e-05,1.0,0,0,99126589,3408,False,1233,False,1561,ObelGray,2015-08-13,https://static-cdn.jtvnw.net/jtv_user_pictures/a8455e28-8f3d-4783-8c89-ed67963a38db-profile_image-300x300.png,affiliate,Slay the Princess,225.0,False,365,3.8559822159129515,-0.655156357209085,-0.7554933140726804
1545,2,0.0003054367745876,0.2857891061452514,7.94149022317675e-08,5.932082933378357e-05,3.131487481586216e-05,0.0,4,0,43847504,4221,True,122,False,1545,Ildrakk,2013-05-22,https://static-cdn.jtvnw.net/jtv_user_pictures/f3fe59b7-6b4c-4d1b-94bc-727c518347e7-profile_image-300x300.png,affiliate,The Walking Dead,142.0,False,365,2.4272030912666347,0.6551563572090853,-0.7554933140726803
1492,12,0.0018326206475259,0.3467669332203569,1.4424832801382268e-05,0.0013836085470495,6.750050867479884e-05,0.2121212121212121,2,0,28118745,4688,True,1184,False,1492,MordethRhedan,2012-02-10,https://static-cdn.jtvnw.net/jtv_user_pictures/a280ab0e-ab24-48ac-9371-da6d1973900f-profile_image-300x300.png,affiliate,Outer Wilds,41.0,True,366,0.6866869188174411,0.6339784927628866,0.7733506777097299
5044,14,0.0021380574221136,0.4033509917457188,6.64465875296044e-05,0.0072117971487528,8.951425541552731e-05,0.3516483516483517,0,0,59732481,3912,True,16194,False,5044,ShinoHxC,2014-03-27,https://static-cdn.jtvnw.net/jtv_user_pictures/shinohxc-profile_image-2246ed3a87149194-300x300.jpeg,affiliate,Talk Shows & Podcasts,86.0,False,365,1.4632075372883968,0.994217906893952,0.10738134666416309
1648,14,0.0021380574221136,0.384588276753201,2.8242862052219032e-05,0.0041538967310673,7.63474834395957e-05,0.1978021978021978,2,0,20271187,5055,False,24821,False,1648,Rowmanow,2011-02-08,https://static-cdn.jtvnw.net/jtv_user_pictures/e7e78bab-4aec-49b3-8647-ca163538c3bb-profile_image-300x300.png,affiliate,Pokémon Scarlet/Violet,39.0,False,365,0.6541398401995185,0.6084768701151261,0.7935716089521474
4991,5,0.0007635919364691,0.3648317361265879,1.3280902340186228e-06,0.0020242150697924,4.062049905821384e-05,0.2,2,0,68006279,3784,False,3428,False,4991,bastienpean,2014-08-02,https://static-cdn.jtvnw.net/jtv_user_pictures/c0fb0471-88f9-440b-a241-000b020ddd58-profile_image-300x300.png,non_Streamer,Dragon Quest Builders,214.0,False,365,3.666625946381512,-0.5012418134457756,-0.8653072543632061
1509,43,0.0065668906536346,0.3706135386008603,0.0001057740770576,0.0035419102504157,0.0001922805409358,0.2868217054263566,4,0,36589310,4453,True,7589,False,1509,IndianaJonesQc,2012-10-02,https://static-cdn.jtvnw.net/jtv_user_pictures/8918df0b-1973-4e99-b32e-ca23d84628e5-profile_image-300x300.png,affiliate,Don't Starve Together,276.0,True,366,4.720972566869908,-0.9999631612477099,0.008583481082087254
3863,12,0.0018326206475259,0.3417536534446764,2.6196281155684653e-06,0.0016211682532658,6.277712679249821e-05,0.303030303030303,2,0,30221811,4606,False,7470,False,3863,Badbloody,2012-05-02,https://static-cdn.jtvnw.net/jtv_user_pictures/fe7c73f2-7492-4e89-ab53-0e5af42ee3c5-profile_image-300x300.png,non_Streamer,Parasite Eve,123.0,True,366,2.0943951023931953,0.8660254037844387,-0.4999999999999998
5029,2,0.0003054367745876,0.298818053210423,2.249059706455781e-07,0.0001730851658509,3.287612917900152e-05,0.0,4,0,101069280,3390,False,78740,False,5029,BobCalvery,2015-08-31,https://static-cdn.jtvnw.net/jtv_user_pictures/3914728d-c561-4550-b9a1-fb6213008aef-profile_image-300x300.png,affiliate,Counter-Strike,243.0,False,365,4.165837929691671,-0.8543221697498269,-0.5197438121555157
169,51,0.0077886377519853,0.3961282516636418,0.0001913379519259,0.0093621035208004,0.0002167639710166,0.1576470588235294,5,0,29655495,4629,True,77890,False,169,ka_mike_azz,2012-04-09,https://static-cdn.jtvnw.net/jtv_user_pictures/f25ededf-ba1d-4864-b660-f6726861724c-profile_image-300x300.png,affiliate,Deadlock,100.0,True,366,1.699550124073167,0.9917226741361015,-0.12839835514655107
3945,37,0.0056505803298717,0.3875932283651,1.1455196001424836e-05,0.0097856702311454,0.000144738356577,0.4399399399399399,0,0,50030279,4079,True,95691,True,3945,HyPnOz_,2013-10-11,https://static-cdn.jtvnw.net/jtv_user_pictures/e98f89cc-a8cf-409a-9ede-1b0bf3e37e9d-profile_image-300x300.png,partner,Satisfactory,284.0,False,365,4.87162038885431,-0.9873494423939864,0.15855938510313475
1129,37,0.0056505803298717,0.3852671216756884,9.292445888307276e-05,0.0067028073000873,0.0001668362417626,0.1321321321321321,6,0,85478197,3557,False,107186,True,1129,LeviisTv,2015-03-17,https://static-cdn.jtvnw.net/jtv_user_pictures/8df9c683-7c44-43f2-82bc-5d614f2b51e5-profile_image-300x300.jpg,partner,World of Warcraft,76.0,False,365,1.2910654740779972,0.9611297838723007,0.27609697309746883
690,32,0.0048869883934025,0.3941491602961536,0.0001652357688956,0.0076443447070429,0.0001470420946322,0.1310483870967742,1,0,130811639,3057,False,10423,False,690,MarcelPignol,2016-07-29,https://static-cdn.jtvnw.net/jtv_user_pictures/5de3a0c9-6021-4716-bc5e-d73470d46334-profile_image-300x300.png,affiliate,The Binding of Isaac: Repentance,211.0,True,366,3.605106323791566,-0.44709379298511404,-0.8944870822287955
2000,13,0.0019853390348197,0.3349703294454675,8.783960676354263e-06,0.0008477943161302,7.236258736085155e-05,0.0512820512820512,1,0,133370820,3027,False,18576,False,2000,necro_fonchier,2016-08-28,https://static-cdn.jtvnw.net/jtv_user_pictures/0c3fbc75-c761-41dd-823e-79caea32479d-profile_image-300x300.png,non_Streamer,Warframe,241.0,True,366,4.120121512904646,-0.8296770135526185,-0.5582437220268655
