id,days,mature,views,partner,new_id,username,created_at,profile_pic,broadcaster_type,game_name
95338797,1195,True,8698,False,1006,VictorRomero,2015-07-05,https://static-cdn.jtvnw.net/jtv_user_pictures/2e730f04-9638-436e-81d5-dc1d3d75712b-profile_image-300x300.png,affiliate,Tabletop RPGs
39137930,2097,True,24639,False,2177,Tanaja,2013-01-07,https://static-cdn.jtvnw.net/jtv_user_pictures/9105e177-9f5b-48ee-8110-7820533ad16d-profile_image-300x300.png,affiliate,Phasmophobia
82879659,1243,False,116,False,687,DjPnDGaming,2015-02-16,https://static-cdn.jtvnw.net/jtv_user_pictures/eecce82166d3510c-profile_image-300x300.jpeg,non_partner,
73819286,1447,True,4817,False,672,SpanishVanguard,2014-10-26,https://static-cdn.jtvnw.net/jtv_user_pictures/073e9d7e-b47a-4f2b-b5a0-ccc4da0849a4-profile_image-300x300.png,affiliate,Genshin Impact
62009877,1624,False,154144,True,4133,SuperRekanss,2014-05-02,https://static-cdn.jtvnw.net/jtv_user_pictures/0a18d2b3-32ca-4538-abf5-8f0ec9d2ee60-profile_image-300x300.jpg,partner,Just Chatting
30089488,2359,True,6272,False,137,ToonzGamers,2012-04-27,https://static-cdn.jtvnw.net/jtv_user_pictures/94d54a7a-57dc-48c9-bb13-f4e8a5fe3246-profile_image-300x300.png,affiliate,"Animals, Aquariums, and Zoos"
100541395,1144,True,814267,True,562,x6tenceTV,2015-08-25,https://static-cdn.jtvnw.net/jtv_user_pictures/56471ffd-b988-4d55-b9f4-57494d014774-profile_image-300x300.png,non_partner,Counter-Strike
134069766,766,False,1172537,False,4607,InstantGamingES,2016-09-06,https://static-cdn.jtvnw.net/jtv_user_pictures/0dc50fa5-15cb-4cce-a808-8c99625d3391-profile_image-300x300.png,affiliate,Life is Strange: Double Exposure
174800098,388,True,3526,False,4074,LitoScumM,2017-09-19,https://static-cdn.jtvnw.net/jtv_user_pictures/787795c0-133a-4308-a861-dba1c6f27e3e-profile_image-300x300.png,non_partner,Dead by Daylight
54837186,1735,False,2299,False,4407,torraco,2014-01-11,https://static-cdn.jtvnw.net/jtv_user_pictures/61cf5bcf5327058a-profile_image-300x300.jpeg,affiliate,Red Dead Redemption 2
168765978,426,False,1390,False,1413,Nia86,2017-08-07,https://static-cdn.jtvnw.net/jtv_user_pictures/c1f9f73b-762e-47d1-9fde-6dba4947e5e6-profile_image-300x300.png,non_partner,Dead by Daylight
38088857,2142,False,32623,False,2369,Xariel,2012-11-30,https://static-cdn.jtvnw.net/jtv_user_pictures/3ce9d386-ea9f-48b5-bcba-07bbe9bfe652-profile_image-300x300.png,partner,Euro Truck Simulator 2
41435542,1944,False,730,False,212,SAOJavi,2013-03-17,https://static-cdn.jtvnw.net/jtv_user_pictures/saojavi-profile_image-2e5b16e36799787a-300x300.png,non_partner,
70006067,1499,False,496,False,4264,gabrielbon,2014-08-27,https://static-cdn.jtvnw.net/jtv_user_pictures/322fcb61-6d6a-4f86-b33b-58ef4ef7bfc0-profile_image-300x300.png,non_partner,
54739742,1730,False,1329,False,2675,broda_001,2014-01-10,https://static-cdn.jtvnw.net/jtv_user_pictures/05d8de16-d07a-4d17-8648-a1942ba5839b-profile_image-300x300.png,non_partner,Call of Duty: Warzone
48689396,1858,False,375,False,2423,juxcor3,2013-09-07,https://static-cdn.jtvnw.net/jtv_user_pictures/866e4019-ee80-4713-87a0-e133c51ac84d-profile_image-300x300.png,non_partner,Cyberpunk 2077
76825139,1394,False,6243,False,310,Arkanias566,2014-12-08,https://static-cdn.jtvnw.net/jtv_user_pictures/arkanias566-profile_image-5b316773746e6036-300x300.png,affiliate,Streets of Rage 4
29877612,2365,False,6416,False,3897,Cervan87,2012-04-18,https://static-cdn.jtvnw.net/jtv_user_pictures/cervan87-profile_image-3dd32d6577747544-300x300.jpeg,affiliate,Monster Hunter Rise
54743079,1736,False,21379,False,1742,Diosde_,2014-01-10,https://static-cdn.jtvnw.net/jtv_user_pictures/da12b714-8caf-47be-97e0-34c5579f9322-profile_image-300x300.png,affiliate,Hospital 666
60858701,1642,False,1541,False,174,cramxd,2014-04-14,https://static-cdn.jtvnw.net/jtv_user_pictures/297bcc13-5b60-4f81-8b62-6d74bb597c21-profile_image-300x300.png,affiliate,Just Chatting
118999322,926,True,2147,False,1273,clearsgc,2016-03-18,https://static-cdn.jtvnw.net/jtv_user_pictures/79494ec5-4320-4d59-976d-6f1465027db9-profile_image-300x300.png,non_partner,For Honor
163004958,462,False,1257,False,295,SplicR_,2017-07-06,https://static-cdn.jtvnw.net/jtv_user_pictures/b0598baa-414f-4a9b-a405-eab72c3b133e-profile_image-300x300.png,non_partner,League of Legends
173617839,392,False,2503,False,3564,CesarVGZ,2017-09-10,https://static-cdn.jtvnw.net/jtv_user_pictures/4743b497-2ade-4aa4-8887-3095aa6df371-profile_image-300x300.png,affiliate,VALORANT
77934246,1131,False,7749,False,3410,LittleNeko1,2014-12-25,https://static-cdn.jtvnw.net/jtv_user_pictures/140efe03bc5b1308-profile_image-300x300.jpeg,affiliate,
189272291,278,True,378,False,3697,samperra,2018-01-06,https://static-cdn.jtvnw.net/jtv_user_pictures/67cc3268-fbef-4e0a-8594-a8df97132a24-profile_image-300x300.jpg,non_partner,Tarot
31220977,2315,True,1143947,True,724,Silithur,2012-06-10,https://static-cdn.jtvnw.net/jtv_user_pictures/c17b93f8-a37b-4f40-98c0-aac841c1e414-profile_image-300x300.png,partner,S.T.A.L.K.E.R. 2: Heart of Chornobyl
36118068,2197,False,2889,False,4350,Nigolt,2012-09-11,https://static-cdn.jtvnw.net/jtv_user_pictures/nigolt-profile_image-93132d7159e559ba-300x300.png,non_partner,Just Chatting
115729749,953,False,842,False,779,sanlega,2016-02-13,https://static-cdn.jtvnw.net/jtv_user_pictures/ce2c5ab0-dc49-4feb-9f79-d80e62233fee-profile_image-300x300.png,non_partner,IRL
133655079,771,False,1117,False,1423,juansvera117,2016-09-01,https://static-cdn.jtvnw.net/jtv_user_pictures/368d366e-031a-435c-8e77-364885b662dd-profile_image-300x300.png,affiliate,Fortnite
151424108,566,False,974,False,1761,frnzroleplay,2017-03-25,https://static-cdn.jtvnw.net/jtv_user_pictures/d94333ab-6fac-48c9-ae9e-c9be50c603ef-profile_image-300x300.png,affiliate,Minecraft
63356519,1597,False,712274,True,4382,Lynx_Reviewer,2014-05-29,https://static-cdn.jtvnw.net/jtv_user_pictures/d4397e2c-42ff-4503-9e1f-dd4381dfcdd2-profile_image-300x300.png,partner,Just Chatting
109149320,1037,False,12525,False,4094,XBGODISEO,2015-12-10,https://static-cdn.jtvnw.net/jtv_user_pictures/f8e5b043-33fc-4b00-a3bf-5c8f623ee979-profile_image-300x300.jpeg,non_partner,Fortnite
68825299,1489,False,945,False,2405,Tonels23,2014-08-12,https://static-cdn.jtvnw.net/jtv_user_pictures/tonels23-profile_image-c35c2bc52a263c5e-300x300.jpeg,non_partner,Fortnite
178277821,358,False,44222,True,1954,Edwields,2017-10-19,https://static-cdn.jtvnw.net/jtv_user_pictures/ea8a224c-38de-4653-90f7-1bb09d0eaaff-profile_image-300x300.png,non_partner,Just Chatting
101456846,1132,True,4040,False,3983,Marcoxgamer1,2015-09-05,https://static-cdn.jtvnw.net/jtv_user_pictures/a4487dc2-6e05-4c30-a944-db4773ac01a1-profile_image-300x300.png,affiliate,Monster Hunter: World
51919116,1786,True,824903,True,3590,HitGG,2013-11-21,https://static-cdn.jtvnw.net/jtv_user_pictures/3a922702-b8a5-4506-936b-0d8c709cb262-profile_image-300x300.png,partner,Just Chatting
161212656,477,True,14300,False,1248,Mackkkk,2017-06-22,https://static-cdn.jtvnw.net/jtv_user_pictures/fa01723f-ad20-40f2-b729-d678393760d4-profile_image-300x300.png,non_partner,Rocket League
68685903,1523,True,3652,False,3278,qklacryptow3,2014-08-11,https://static-cdn.jtvnw.net/jtv_user_pictures/99bf42f708d316a9-profile_image-300x300.png,affiliate,Destiny 2
40361245,2055,False,5086,False,4184,Hardnimal,2013-02-16,https://static-cdn.jtvnw.net/jtv_user_pictures/hardnimal-profile_image-b2c009b6a1dde42c-300x300.png,non_partner,Company of Heroes 2
36574089,2202,True,72109,True,3021,NanaMedina,2012-10-01,https://static-cdn.jtvnw.net/jtv_user_pictures/5fe376b5-6834-48e2-a6e2-fc541f5ba3f5-profile_image-300x300.png,partner,Call of Duty: Warzone
123647626,887,True,58,False,3710,FERZZERO,2016-05-07,https://static-cdn.jtvnw.net/jtv_user_pictures/137dc279-c3c1-4aad-b508-6c3272662142-profile_image-300x300.jpg,non_partner,Call of Duty: Warzone
77033907,1391,True,1741,False,1429,KaPoChaGaMeR,2014-12-12,https://static-cdn.jtvnw.net/jtv_user_pictures/92b3cb9e-0c05-4726-899a-a826a4518a8a-profile_image-300x300.png,non_partner,Black Desert
30546700,2341,True,2931,False,1860,el__arvizu,2012-05-15,https://static-cdn.jtvnw.net/jtv_user_pictures/b103c9ad-96af-45cc-a9d1-de51a1f06d6b-profile_image-300x300.png,affiliate,Mario Kart 8 Deluxe
79288787,1366,True,1343,False,3069,kalkamesta,2015-01-09,https://static-cdn.jtvnw.net/jtv_user_pictures/bab406a9-ee98-4029-b1b4-803c89348ab6-profile_image-300x300.png,affiliate,Grand Theft Auto V
152003063,557,False,1945,False,271,Evolutionex3,2017-03-31,https://static-cdn.jtvnw.net/jtv_user_pictures/6a29ba05-21cb-4af3-85be-a0a30467baef-profile_image-300x300.png,affiliate,Albion Online
59326865,1638,True,782,False,208,Skix,2014-03-21,https://static-cdn.jtvnw.net/jtv_user_pictures/d34f8a29-bbaf-4041-8c43-7504b8de45d0-profile_image-300x300.png,non_partner,Microsoft Flight Simulator
142505042,655,False,366,False,3715,DannyAnbu,2016-12-21,https://static-cdn.jtvnw.net/jtv_user_pictures/bf8087c6-ebb7-4172-92b9-0d54a74d786d-profile_image-300x300.png,non_partner,DRAGON BALL Z: KAKAROT
85100593,1308,False,28078,False,1159,Agussdg_,2015-03-13,https://static-cdn.jtvnw.net/jtv_user_pictures/agussdg_-profile_image-b2437026702f94c7-300x300.jpeg,affiliate,osu!
164477641,454,False,898,False,3832,blues_is_everything,2017-07-13,https://static-cdn.jtvnw.net/jtv_user_pictures/9c51c249-bc31-4caa-a962-02e88a994302-profile_image-300x300.jpeg,non_partner,God of War Ragnarök
88565107,1277,False,23915,True,88,KrisHausen,2015-04-14,https://static-cdn.jtvnw.net/jtv_user_pictures/1761503d-3fb7-4810-a9ee-283d83add10a-profile_image-300x300.png,partner,World of Warcraft
102385094,1121,False,13584,False,4546,MisterCorral,2015-09-17,https://static-cdn.jtvnw.net/jtv_user_pictures/351cabeb-6404-4495-bda9-012b210c5a8e-profile_image-300x300.png,non_partner,Pokémon Legends: Arceus
48670390,1861,False,2572,False,952,DJM4NES,2013-09-07,https://static-cdn.jtvnw.net/jtv_user_pictures/c24ee3e4-8e4c-4648-b1c0-88f5406eb711-profile_image-300x300.png,non_partner,Dungeons & Dragons
133197518,771,True,2994,False,4583,PLCM01,2016-08-26,https://static-cdn.jtvnw.net/jtv_user_pictures/plcm01-profile_image-aa7a5276ac1bb1b5-300x300.jpeg,non_partner,Pokémon Ultra Sun/Ultra Moon
99435759,1153,True,1114,False,723,Shanks_1co,2015-08-16,https://static-cdn.jtvnw.net/jtv_user_pictures/3c0f3fe7-b1f7-42e3-91d8-3f49bc1f5f2f-profile_image-300x300.png,affiliate,Apex Legends
68854277,1462,False,202,False,4487,ChuckDarko,2014-08-13,https://static-cdn.jtvnw.net/jtv_user_pictures/chuckdarko-profile_image-ec61850b10a67ffc-300x300.jpeg,non_partner,
155835005,525,True,27054,False,2007,RPGHer0,2017-05-05,https://static-cdn.jtvnw.net/jtv_user_pictures/0a45dcab-96e6-4af6-9598-10dfcf82b801-profile_image-300x300.jpeg,affiliate,Xenoblade Chronicles: Definitive Edition
58576389,1651,False,1857,False,1998,kernelillo,2014-03-10,https://static-cdn.jtvnw.net/jtv_user_pictures/36266e3f-030e-4d98-90af-8b301d41fbbd-profile_image-300x300.png,affiliate,Retro
51315079,1798,False,368858,True,203,DrIgo,2013-11-09,https://static-cdn.jtvnw.net/jtv_user_pictures/1c435cb5-980d-4ea3-9ac8-154be3edd9d0-profile_image-300x300.png,partner,Just Chatting
29614289,2364,False,2082,False,103,Semnaxf,2012-04-08,https://static-cdn.jtvnw.net/jtv_user_pictures/5da313dc-f7cf-4b77-b84a-50d60ba92bca-profile_image-300x300.jpeg,affiliate,Silent Hill 2
78605119,1380,False,1512,False,1588,ByViMa,2015-01-01,https://static-cdn.jtvnw.net/jtv_user_pictures/c77f7d3b-1882-4fb7-850e-c2f38610b1d6-profile_image-300x300.png,non_partner,Cris Tales
61666814,1629,False,2043,False,3143,Ceacatlche,2014-04-26,https://static-cdn.jtvnw.net/jtv_user_pictures/ceacatlche-profile_image-2ff420a9640dc176-300x300.jpeg,affiliate,Grand Theft Auto V
135081466,746,False,7334,False,1991,SergioAlcalaGamer79,2016-09-20,https://static-cdn.jtvnw.net/jtv_user_pictures/75123685cc326630-profile_image-300x300.jpeg,non_partner,Devil May Cry 5
45165663,1936,False,148722,True,1750,CaKoooTV,2013-06-24,https://static-cdn.jtvnw.net/jtv_user_pictures/9747f67b-8274-46f4-8e39-e9470f98180c-profile_image-300x300.png,partner,Just Chatting
67835665,1534,True,1287,False,3295,theholocraft,2014-07-31,https://static-cdn.jtvnw.net/jtv_user_pictures/955543d4-1ed1-49de-b069-dc9bbbd9a9cf-profile_image-300x300.jpg,affiliate,Hellsplit: Arena
133319736,776,False,133511,True,123,Inkspirate,2016-08-27,https://static-cdn.jtvnw.net/jtv_user_pictures/939edb0b-07c4-4d0a-a268-357d2265cc57-profile_image-300x300.png,partner,Art
90131076,1255,False,1354,False,1473,el_manji98,2015-05-03,https://static-cdn.jtvnw.net/jtv_user_pictures/c6b57613-49ad-4799-9ea8-37bc182959f9-profile_image-300x300.png,affiliate,TCG Card Shop Simulator
46296814,1910,True,417,False,3669,Trueba21,2013-07-19,https://static-cdn.jtvnw.net/jtv_user_pictures/4e2b68b0-9788-499f-ba3e-b5333cbb9e36-profile_image-300x300.jpg,non_partner,FINAL FANTASY VII REMAKE
74433259,1439,False,8036,False,414,stephen_the_irishman,2014-11-03,https://static-cdn.jtvnw.net/jtv_user_pictures/d966fef5-ac6d-4ded-8025-a458bbc00e41-profile_image-300x300.png,non_partner,
72369431,1460,False,220,False,4406,Layregon,2014-10-03,https://static-cdn.jtvnw.net/jtv_user_pictures/ebf8be6a-65cc-405c-92ee-902cea255b38-profile_image-300x300.png,affiliate,"Warhammer 40,000: Darktide"
89861254,1261,True,9815,False,1568,Bunny_wolf,2015-04-30,https://static-cdn.jtvnw.net/jtv_user_pictures/99c9e65c-64cf-4732-86be-b8ea7d4aa0c0-profile_image-300x300.png,affiliate,Overwatch 2
161428853,475,False,982,False,3058,Epic_Roy,2017-06-24,https://static-cdn.jtvnw.net/jtv_user_pictures/1ea71834-1420-4f40-bdd1-c6e685f56973-profile_image-300x300.png,affiliate,Outer Wilds
107378578,1060,True,13691,False,3368,MarcROSS,2015-11-17,https://static-cdn.jtvnw.net/jtv_user_pictures/3be9a843-9a3b-4da0-901f-8758466c80a0-profile_image-300x300.png,affiliate,F1 23
71673258,1482,True,44640,False,813,Girarkas,2014-09-21,https://static-cdn.jtvnw.net/jtv_user_pictures/77e172ad-1ad7-47b9-b7ae-7134b6de065a-profile_image-300x300.jpeg,affiliate,Fortnite
43611367,1975,False,1102,False,9,Jubo92,2013-05-16,https://static-cdn.jtvnw.net/jtv_user_pictures/9360edd1-be19-4f3d-a906-8ed454291f45-profile_image-300x300.png,non_partner,iRacing
118443421,945,False,2845,False,1935,charlyduc,2016-03-11,https://static-cdn.jtvnw.net/jtv_user_pictures/4b1297d7-8e19-481d-ac0f-195628b55890-profile_image-300x300.jpeg,affiliate,Euro Truck Simulator 2
40219850,2070,False,77119,True,2971,VESKxx,2013-02-10,https://static-cdn.jtvnw.net/jtv_user_pictures/veskxx-profile_image-dca0790e76db9095-300x300.png,partner,Call of Duty: Black Ops 6
123827210,887,False,2478,False,2866,gdelfrikiverso,2016-05-08,https://static-cdn.jtvnw.net/jtv_user_pictures/613855b9-7b25-455a-ba9d-28a567ca9ce0-profile_image-300x300.png,affiliate,Fortnite
76886133,1403,True,149785,True,3325,Gonzo,2014-12-09,https://static-cdn.jtvnw.net/jtv_user_pictures/9a0c154d-31ea-4079-8aff-d017e6b21cd8-profile_image-300x300.png,partner,Star Citizen
36458068,2206,False,1142931,True,2046,Hawk12FPS,2012-09-26,https://static-cdn.jtvnw.net/jtv_user_pictures/c992ae11-3398-41b4-9334-11a28a069751-profile_image-300x300.png,partner,S.T.A.L.K.E.R. 2: Heart of Chornobyl
13108058,3039,False,842,False,488,ekiscrim,2010-06-13,https://static-cdn.jtvnw.net/jtv_user_pictures/749942cf-0109-4cf9-b254-b9a49d6ff8ab-profile_image-300x300.png,affiliate,Kart Racing Pro
68646058,1524,False,39137,True,2950,EliuxStone,2014-08-10,https://static-cdn.jtvnw.net/jtv_user_pictures/cea0a21e-a3d0-4b18-92d7-2c3c13cdf443-profile_image-300x300.png,partner,Just Chatting
176031566,377,True,8014,False,1672,palli_23,2017-09-30,https://static-cdn.jtvnw.net/jtv_user_pictures/6ca7a009-1b74-4fa1-8779-ca77e1c54db6-profile_image-300x300.png,non_partner,Just Chatting
102937231,1111,False,7520,False,2652,Xhenn_live,2015-09-24,https://static-cdn.jtvnw.net/jtv_user_pictures/a84b5c2d-82df-464c-9c14-fbc13ae6edb7-profile_image-300x300.png,affiliate,Age of Empires III
64170100,1580,True,13716,False,2679,LegendofJuli,2014-06-11,https://static-cdn.jtvnw.net/jtv_user_pictures/4ef904d9-5c0f-4b39-9c52-c119a5ca9f5a-profile_image-300x300.png,affiliate,
103327519,1105,True,1720,False,1015,Pablo_jam,2015-09-30,https://static-cdn.jtvnw.net/jtv_user_pictures/182b5ef9-ebdc-4c7f-9574-750381bbb03f-profile_image-300x300.jpeg,affiliate,World of Warcraft
88909560,1196,True,12796,False,990,oOMolinakerOo,2015-04-18,https://static-cdn.jtvnw.net/jtv_user_pictures/oomolinakeroo-profile_image-4c8f0c770927a47f-300x300.png,non_partner,ROBLOX
29355021,2293,False,1725,False,1706,TunnerES,2012-03-29,https://static-cdn.jtvnw.net/jtv_user_pictures/10b82025-3b19-4b4a-a5cf-3585dbd4daad-profile_image-300x300.jpeg,affiliate,Grand Theft Auto V
