node,degree,degree_centrality,closeness_centrality,betweenness_centrality,eigenvector_centrality,pagerank_centrality,views,partner,mature,days,clustering_coef
1441,117,0.02584493041749503,0.3678601117926965,0.002707673500897376,0.02035444548875451,0.0009134492875381971,423588,True,False,2034,0.18980253463012084
4341,116,0.02562403357631986,0.41299570142803244,0.0017637896650921658,0.035052464298696115,0.0008209031468356315,145739,True,True,1530,0.16401799100449774
1543,115,0.025403136735144688,0.39839318391974876,0.0005769715934518786,0.04383793045847922,0.000782555533432776,99939,False,True,1129,0.16521739130434782
4105,114,0.02518223989396952,0.4017311783299864,0.0014096632866949714,0.028036807265148185,0.0008568347572618331,1105341,True,False,1943,0.11069709672411117
105,111,0.024519549370444003,0.4257128638598392,0.0011418786852981568,0.04183484206713182,0.0007877999925492224,192514,True,False,2300,0.17084357084357085
3325,111,0.024519549370444003,0.39126852067749956,0.0011395754033170487,0.032082311911162044,0.0008148823255361116,149785,True,True,1403,0.11793611793611794
1540,111,0.024519549370444003,0.3959780433741098,0.0006657947052086764,0.0405660917494816,0.0007436413153241424,54630,True,False,1253,0.24455364455364456
1577,111,0.024519549370444003,0.4177423384636313,0.0009793235619660584,0.04965272941224211,0.0007650216674988292,29364,False,True,2062,0.228009828009828
2393,111,0.024519549370444003,0.3877675376137071,0.0015108912600474826,0.03330077553544504,0.0007779602639035385,2529,False,True,1749,0.20016380016380017
196,110,0.024298652529268834,0.4040360456910908,0.0014161368734058866,0.030318223378319527,0.0008423688634736856,2138867,True,False,1345,0.08523769808173477
4081,109,0.02407775568809366,0.4410002044700702,0.0030770343956298294,0.04330749638941034,0.0008371893381415211,1225,False,False,933,0.11569826707441386
1523,109,0.02407775568809366,0.41855702913114023,0.0011323578875391588,0.03134237527282094,0.0008168309082579522,1112939,True,False,1383,0.16989466530750935
4289,109,0.02407775568809366,0.3931456812355302,0.0011071423734429883,0.031436577974451534,0.0008023915500172241,720994,True,False,1459,0.12215426435609922
588,109,0.02407775568809366,0.4201176444522854,0.0026153013720776963,0.03697309513516163,0.0008441044917909677,132063,True,True,1074,0.10244648318042814
2686,108,0.023856858846918492,0.4460631521856807,0.002254587196683519,0.046912069950442635,0.0007756408640040704,5019,False,True,2006,0.1505711318795431
844,108,0.023856858846918492,0.4126176041091383,0.0020910105399596372,0.02782277191596784,0.0007897804459868062,17691,False,True,770,0.16043613707165108
1143,108,0.023856858846918492,0.39660525252412154,0.0008264276654740146,0.03827173835545732,0.0007352295492963742,143690,True,True,1481,0.21720318449290413
2201,108,0.023856858846918492,0.36828093558458225,0.001693111822027457,0.018161443047858224,0.0009405394805875362,964679,True,True,2077,0.035998615437867774
2546,108,0.023856858846918492,0.36810046469161367,0.001301938562712251,0.02126874571407749,0.0007756521697232737,8456,False,True,1810,0.22481827622014539
3261,107,0.02363596200574332,0.40556304235437035,0.0007813284283190911,0.04040270054616145,0.0007205607910264225,103493,False,True,889,0.20331511197319696
1227,106,0.023415065164568146,0.40969203614981525,0.0018369622721881845,0.028257878774304794,0.0007927547261235805,57357,False,False,1060,0.09164420485175202
1200,106,0.023415065164568146,0.42740844852386134,0.0012267188121674669,0.04066879096979792,0.0007475695550642075,131537,False,True,2161,0.1550763701707098
2606,106,0.023415065164568146,0.4259945264351718,0.00241446469257077,0.027125102460791316,0.0008560310063971106,339678,True,False,2278,0.09326145552560647
2767,106,0.023415065164568146,0.4047981039773772,0.0009033885961113171,0.038245013962478834,0.0007030521248299084,19715,False,False,1439,0.25031446540880503
3372,105,0.023194168323392977,0.3882686155827117,0.0010723923706413966,0.024569723417096893,0.0008175158586560594,164810,True,False,768,0.05402930402930403
1285,105,0.023194168323392977,0.4062210085339448,0.0013567712959580893,0.038696939056580906,0.0007349728900298655,36504,False,False,1546,0.17600732600732602
3394,105,0.023194168323392977,0.4154320296510386,0.0012975113188482463,0.03363244199294302,0.0007368441022657267,43221,False,True,1116,0.12197802197802197
2591,105,0.023194168323392977,0.4317070967130381,0.0019907084692312458,0.040587119558668165,0.0007524803959764418,71572,True,False,1937,0.17051282051282052
4052,104,0.022973271482217804,0.40410849903022666,0.001033964383654036,0.030540606776539615,0.0007599377655507658,308989,True,True,1735,0.10268857356235997
3811,103,0.022752374641042634,0.3623882037214857,0.0028868534657189317,0.014305124533221414,0.0008706762496564664,116227,False,False,3051,0.20064724919093851
1750,102,0.02253147779986746,0.4125798324500291,0.002895547813089123,0.030814835364912502,0.0008059497104017477,148722,True,False,1936,0.11162880993981751
129,102,0.02253147779986746,0.3684013478571291,0.001288373838797494,0.01657059996719333,0.0008889764166230329,405765,True,False,3053,0.021355076684139003
388,102,0.02253147779986746,0.3933858854572853,0.0007868318720128463,0.03378003695960124,0.0007113561138137415,67005,False,True,1260,0.15608619685497963
1531,102,0.02253147779986746,0.38182159350085715,0.0007534096114559522,0.02535053480950703,0.0007764694538898993,1324242,True,False,1512,0.09202096680256261
3179,101,0.022310580958692292,0.3684917087469641,0.0015007460419553078,0.020573059017926103,0.0008620907994277226,578000,True,False,1924,0.035247524752475244
4042,101,0.022310580958692292,0.4220848557486531,0.0009252956517260236,0.04144148146236609,0.0007114379863338232,130134,False,True,1366,0.18356435643564356
2894,101,0.022310580958692292,0.40443486088335584,0.0008637589890820479,0.03419331694178724,0.0007308924945781521,161328,False,True,1507,0.1708910891089109
2485,100,0.02208968411751712,0.4220848557486531,0.0011602007133716633,0.03924996015109421,0.0007193189826890534,253906,False,True,2024,0.158989898989899
3154,100,0.02208968411751712,0.4130335492745709,0.0009648983725373335,0.03622322861093665,0.0007234933969242799,392928,True,True,2362,0.15232323232323233
784,99,0.02186878727634195,0.4154320296510386,0.002225124782955922,0.036115252039315676,0.0007662142970257215,295589,True,True,1753,0.13687899402185116
2690,99,0.02186878727634195,0.393077105327413,0.0004882176934156181,0.0351715046364517,0.0006982668364289775,121641,False,True,905,0.1562564419707277
107,99,0.02186878727634195,0.4014449175811987,0.0018844990392650578,0.027340272561293778,0.0007540747590810622,237603,True,False,802,0.13564213564213565
2677,99,0.02186878727634195,0.4347050626624342,0.0023300362517142256,0.039808457777169126,0.0007201458275269575,2502,False,False,1268,0.13873428159142445
4288,99,0.02186878727634195,0.3975848702967641,0.0017588096582341537,0.022225353569137823,0.0008297804819803618,848647,True,False,1810,0.0626674912389198
427,99,0.02186878727634195,0.384295880771156,0.0016486636755899413,0.021023461115544862,0.0007834343912285576,1893263,True,False,1299,0.0554524840239126
4273,98,0.021647890435166777,0.3913704489131745,0.0024941458307139266,0.024241886172368114,0.0007527917421421039,4578,False,False,1355,0.14432989690721648
913,97,0.021426993593991608,0.3680403470263039,0.0006316375450614615,0.015963999562681668,0.0007847814354706877,1253446,True,True,2270,0.13853092783505155
1851,97,0.021426993593991608,0.40374649195414475,0.0006809829034602006,0.037926846940803026,0.0006814052697734754,8637,False,False,1372,0.17697594501718214
3046,97,0.021426993593991608,0.42635721215439576,0.001385134201833594,0.03550939452928266,0.0006866438343056524,9100,False,True,437,0.15249140893470792
