node,degree,degree_centrality,closeness_centrality,betweenness_centrality,eigenvector_centrality,pagerank_centrality,clustering_coef,louvain_community,lp_community,id,days,mature,views,partner,new_id,username,created_at,profile_pic,broadcaster_type,game_name,day_of_year,is_leap,days_in_year,normalized_day,sin_created_at,cos_created_at
856,14,0.0073260073260073,0.3752208914195955,0.0005666380803778,0.0023597776055097,0.0003752552211543,0.1648351648351648,3,0,35923742,4483,False,3759,False,856,gtinferno666,2012-09-02,https://static-cdn.jtvnw.net/jtv_user_pictures/9bc35b0c-8e55-4e33-aea6-ca8af40c7e48-profile_image-300x300.png,affiliate,Dark Souls: Remastered,246.0,True,366,4.205957377756826,-0.8744809578310394,-0.4850598461951967
1144,28,0.0146520146520146,0.4353075170842824,5.794189406687578e-05,0.0191537901944057,0.0004228714852284,0.4047619047619047,2,0,45717905,4176,False,3168,False,1144,zemesSWK,2013-07-06,https://static-cdn.jtvnw.net/jtv_user_pictures/zemesswk-profile_image-934bd90bd40c6418-300x300.png,non_Streamer,Talk Shows & Podcasts,187.0,False,365,3.201842375713433,-0.060213277365792774,-0.9981855344718586
810,27,0.0141287284144427,0.4217612006179651,0.0002192918158696,0.0131535679714236,0.0004517976866089,0.282051282051282,1,0,144541383,2890,True,5205,False,810,Roja0k,2017-01-12,https://static-cdn.jtvnw.net/jtv_user_pictures/e85421b8-b68a-4b5f-898f-10b4ee417b01-profile_image-300x300.png,affiliate,Counter-Strike,12.0,False,365,0.18935626953143955,0.1882267098432442,0.9821256058680006
1569,16,0.0083725798011512,0.3830426939266386,0.001073484480109,0.0047998145603511,0.0003581280567108,0.225,1,0,153976112,2792,True,36383,False,1569,Haup,2017-04-20,https://static-cdn.jtvnw.net/jtv_user_pictures/6b5ada70f8a1d910-profile_image-300x300.jpeg,affiliate,The First Descendant,110.0,False,365,1.8763484889933557,0.9536809966304457,-0.30081980763566735
939,45,0.0235478806907378,0.3616578349735049,0.0001934743340687,0.0030145150839458,0.0007291075950422,0.5313131313131313,3,1,36718509,4448,False,5182,False,939,Lumeniano,2012-10-07,https://static-cdn.jtvnw.net/jtv_user_pictures/14a50e8c-aa2b-410e-bc35-4a51ce8b6d47-profile_image-300x300.png,non_Streamer,Retro,281.0,True,366,4.806808431722088,-0.9955457941960382,0.09427922177542405
1466,26,0.0136054421768707,0.4395124195032199,0.0002075388261948,0.0198299541886651,0.0004288520127609,0.4184615384615384,2,0,51764317,1789,True,1636,False,1466,,,,account_Deleted,,,False,365,,,
1311,292,0.1527995813710099,0.4957198443579766,0.0193985547084431,0.0663974007949247,0.0046073938610413,0.0431436237819517,4,0,39795492,4334,False,7070233,True,1311,DavyJones,2013-01-29,https://static-cdn.jtvnw.net/jtv_user_pictures/abe01c02-472a-43c7-89d5-deb170e61132-profile_image-300x300.png,partner,,29.0,False,365,0.48199777698911894,0.4635502709028509,0.886070621534138
1589,33,0.0172684458398744,0.4226940942269409,0.0001962066908703,0.0122980720920687,0.0004963298381091,0.2462121212121212,0,0,74354006,3692,True,22520,False,1589,oKelvinSousa,2014-11-02,https://static-cdn.jtvnw.net/jtv_user_pictures/21c485ca-1849-4cb7-befc-52cd136e2488-profile_image-300x300.png,affiliate,Music,306.0,False,365,5.250332927917189,-0.858763958275803,0.5123714121284235
434,4,0.0020931449502878,0.3735340109460516,5.388917435171837e-07,0.0029780665885483,0.0001290463337452,0.6666666666666666,1,0,145666995,2880,False,1649,False,434,Kvadas,2017-01-22,https://static-cdn.jtvnw.net/jtv_user_pictures/a3d5d5fb-f159-433f-a0df-8807142ae8a1-profile_image-300x300.png,affiliate,F1 2020,22.0,False,365,0.36149833274183923,0.3536761221763716,0.9353679493131483
788,2,0.0010465724751439,0.3068893528183716,3.757137164041983e-07,0.0002063928340767,0.00011216339398,0.0,2,0,146712223,2869,False,8307,False,788,macacorobo,2017-02-02,https://static-cdn.jtvnw.net/jtv_user_pictures/b2f26b54-34c3-45e4-ad0c-eb98caa256aa-profile_image-300x300.png,affiliate,Terraria,33.0,False,365,0.5508546022732788,0.5234156073655503,0.8520775211013093
278,34,0.0177917320774463,0.4421564090698751,0.0002733779528003,0.022938443187627,0.0005254206048047,0.3868092691622103,2,0,156144245,2775,False,16534,False,278,Jotaza,2017-05-07,https://static-cdn.jtvnw.net/jtv_user_pictures/5bc386bd-3e35-4365-bdbe-5723c28db1bd-profile_image-300x300.jpg,affiliate,Dota 2,127.0,False,365,2.1689899964510353,0.8263541987239096,-0.5631507242749186
791,6,0.0031397174254317,0.3160244749462543,0.0,0.000405432352645,0.0001750531429814,1.0,3,0,113014442,3251,False,1299,False,791,SdScroll,2016-01-17,https://static-cdn.jtvnw.net/jtv_user_pictures/492a4b4f-766c-417e-a2ab-4985ce57fb56-profile_image-300x300.png,non_Streamer,Final Fight,17.0,True,366,0.27467476752697645,0.27123391067291003,0.9625134626077081
777,232,0.1214024071166928,0.513571620532115,0.0126453917521864,0.0870175974501205,0.0031178619111564,0.1599492461561427,0,0,103748544,3355,False,2467726,True,777,Ramire7z,2015-10-05,https://static-cdn.jtvnw.net/jtv_user_pictures/246e3cd5-84ad-4ba1-9e64-948645f98d28-profile_image-300x300.png,partner,Dota 2,278.0,False,365,4.76833515092807,-0.9984354211555643,0.05591699010060302
1367,80,0.0418628990057561,0.4368,0.0025398249555563,0.0301254813784587,0.0012310215966117,0.1537974683544303,0,0,27962080,4694,False,676704,True,1367,LivedoJoni,2012-02-04,https://static-cdn.jtvnw.net/jtv_user_pictures/4b14da9a-fe7c-418c-a55e-898e7d76f42b-profile_image-300x300.png,partner,MIR 4,35.0,True,366,0.583683880994825,0.5511016400746002,0.8344381237138473
580,27,0.0141287284144427,0.3730236189732578,0.0002917708794801,0.0029321535916479,0.0004773817932699,0.301994301994302,3,0,9471215,5478,False,4725,False,580,sayan3,2009-12-12,https://static-cdn.jtvnw.net/jtv_user_pictures/sayan3-profile_image-2bf5d66799c1fe04-300x300.jpeg,affiliate,Retro,346.0,False,365,5.938901180758787,-0.33752289959411347,0.941317317512847
1322,30,0.0156985871271585,0.4093830334190231,0.0001778021958094,0.0105823754157859,0.0004662975407633,0.1517241379310344,0,0,120711952,3175,True,14062,False,1322,UfosGames,2016-04-02,https://static-cdn.jtvnw.net/jtv_user_pictures/756c280a19e6c8b1-profile_image-300x300.png,affiliate,Phoenix Point,93.0,True,366,1.5793799132801145,0.9999631612477099,-0.008583481082086933
237,38,0.0198848770277341,0.3570627802690583,5.983882018280448e-05,0.0027996173983593,0.0006114386490871,0.6386913229018493,3,1,94859795,3452,False,14716,False,237,cassiothird,2015-06-30,https://static-cdn.jtvnw.net/jtv_user_pictures/cassiothird-profile_image-00999273bb5dd718-300x300.jpeg,affiliate,Mega Man 3,181.0,False,365,3.098557137787193,0.04302223300453059,-0.99907411510223
1461,7,0.0036630036630036,0.4082461012604144,1.4666903948508269e-05,0.0060522720642016,0.0001802476598462,0.4285714285714285,2,0,43650130,4225,False,3010,False,1461,biribaldotv,2013-05-18,https://static-cdn.jtvnw.net/jtv_user_pictures/72d90ae5-222f-46a3-9e18-f6f087db940f-profile_image-300x300.png,affiliate,Just Chatting,138.0,False,365,2.3583462659824748,0.705583610107178,-0.7086266782644596
638,14,0.0073260073260073,0.3641387195121951,2.395758345838426e-05,0.003639160869306,0.0002641765532046,0.2857142857142857,0,0,144442731,2892,True,50079,False,638,toquinhaman,2017-01-10,https://static-cdn.jtvnw.net/jtv_user_pictures/d81c689a-fd00-4f79-863b-66a02d418825-profile_image-300x300.png,partner,World of Warcraft,10.0,False,365,0.15492785688935967,0.15430882066428117,0.9880226656636976
764,44,0.0230245944531658,0.4467040673211781,0.0004554731178759,0.0223053040104385,0.0006524232408322,0.2632135306553911,4,0,163079780,2715,True,76754,False,764,SdeSebola,2017-07-06,https://static-cdn.jtvnw.net/jtv_user_pictures/abb635ed-0de6-4093-a006-1e9b1b5c107e-profile_image-300x300.png,affiliate,Just Chatting,187.0,False,365,3.201842375713433,-0.060213277365792774,-0.9981855344718586
1148,65,0.0340136054421768,0.4594854532339504,0.0008138750122114,0.0246817056616717,0.0009259027259144,0.235576923076923,0,0,44304795,4209,True,761878,True,1148,rohgadioli,2013-06-03,https://static-cdn.jtvnw.net/jtv_user_pictures/1bea2173-7d40-4fbc-86d6-f60f3d2d35c1-profile_image-300x300.png,partner,IdleOn,154.0,False,365,2.6337735671191145,0.48627270710868997,-0.8738071036110808
113,44,0.0230245944531658,0.4507075471698113,0.0003349907100511,0.022772274802412,0.0006408538682557,0.2938689217758985,4,0,31633655,4552,False,21103,False,113,camisanocontrole,2012-06-25,https://static-cdn.jtvnw.net/jtv_user_pictures/310dc602-5b8d-4aa7-9ec7-1c91e158cbdd-profile_image-300x300.png,affiliate,Overwatch 2,177.0,True,366,3.0214224427967404,0.11988119229922782,-0.9927882451625399
1535,29,0.0151753008895866,0.4390075809786354,0.0002359564312176,0.0145040012783651,0.0004529527202197,0.2783251231527093,4,0,100084972,3400,False,46751,False,1535,Forcexds,2015-08-21,https://static-cdn.jtvnw.net/jtv_user_pictures/8aa643ef05523308-profile_image-300x300.jpeg,partner,,233.0,False,365,3.9936958664812714,-0.7526668275320083,-0.6584015846980489
1602,12,0.0062794348508634,0.3689189189189189,4.310282183392465e-05,0.0025436245091472,0.0002451992262142,0.4696969696969697,4,0,31071597,4572,False,3179,False,1602,Harnock,2012-06-05,https://static-cdn.jtvnw.net/jtv_user_pictures/d9bf6fe1a9dcf4b6-profile_image-300x300.png,affiliate,Call of Duty: Warzone,157.0,True,366,2.67807898338802,0.44709379298511426,-0.8944870822287954
134,45,0.0235478806907378,0.4540270848182466,0.0002652996352266,0.0312949212753125,0.0006400039682139,0.3545454545454545,2,0,58835247,3925,False,25976,False,134,epicdarkk,2014-03-14,https://static-cdn.jtvnw.net/jtv_user_pictures/9e6bd151-e376-4404-99b6-2b901419a950-profile_image-300x300.png,affiliate,Black Clover Mobile,73.0,False,365,1.2394228551148774,0.9455963874271426,0.3253420847119801
426,79,0.0413396127681842,0.4464953271028037,0.0028300753016826,0.0215437616299943,0.0012355516439132,0.139565076273937,4,0,145482658,2881,True,14962,False,426,TUsKhA,2017-01-21,https://static-cdn.jtvnw.net/jtv_user_pictures/7bec0db7-a400-494a-9286-27a08b0b3996-profile_image-300x300.png,affiliate,Overwatch 2,21.0,False,365,0.34428412642079925,0.3375228995941133,0.9413173175128471
584,18,0.0094191522762951,0.4135468513308807,1.8061826343899817e-05,0.0097797914937041,0.0003035087107496,0.4313725490196078,2,0,66021588,3807,False,25775,False,584,TudoCulpaDoFabio,2014-07-10,https://static-cdn.jtvnw.net/jtv_user_pictures/tudoculpadofabio-profile_image-7dab4f1c4b6df38e-300x300.jpeg,affiliate,Diablo III,191.0,False,365,3.270699200997593,-0.12874817745258066,-0.99167731989929
1057,5,0.0026164311878597,0.3475177304964539,1.9250744537848687e-06,0.0016632565228005,0.0001445619769463,0.1,4,0,55969277,3966,False,167389,True,1057,ChratosGameplay,2014-02-01,https://static-cdn.jtvnw.net/jtv_user_pictures/a9111bdd-bf7a-49eb-81f7-178e30a4b947-profile_image-300x300.png,partner,Factorio,32.0,False,365,0.5336403959522388,0.5086709438521044,0.8609610158889943
324,32,0.0167451596023024,0.4453507340946166,0.0001962379647133,0.0246043321093509,0.000477101905397,0.4334677419354839,2,0,124789454,3126,True,17695,False,324,BersekerPlays,2016-05-21,https://static-cdn.jtvnw.net/jtv_user_pictures/2d0d3e5b-a233-4462-b901-c5e6bc7b5e9f-profile_image-300x300.jpeg,affiliate,Torchlight: Infinite,142.0,True,366,2.4205713888314797,0.660152120671232,-0.7511319308705197
572,7,0.0036630036630036,0.4099099099099099,8.970259379062204e-05,0.0076627005615534,0.0001733363694772,0.4761904761904761,2,0,42288341,4264,False,1550,False,572,Ichiiii,2013-04-09,https://static-cdn.jtvnw.net/jtv_user_pictures/8fdc1b97-38cd-4117-96bd-bf883abe33ff-profile_image-300x300.jpeg,affiliate,The Elder Scrolls Online,99.0,False,365,1.6869922194619162,0.9932568492674143,-0.11593459959550041
1348,22,0.0115122972265829,0.4243837441705529,0.0001017065980853,0.0126416645827828,0.0003838818213546,0.3246753246753247,2,0,42642296,4253,False,564235,True,1348,MuuhPro,2013-04-20,https://static-cdn.jtvnw.net/jtv_user_pictures/d281637e-404b-4535-8470-9302e437f371-profile_image-300x300.png,affiliate,EA Sports FC 24,110.0,False,365,1.8763484889933557,0.9536809966304457,-0.30081980763566735
489,56,0.0293040293040293,0.4444186046511628,0.0012694866073016,0.0243306629284546,0.0007915582942232,0.311038961038961,0,0,81507358,3601,True,81894,False,489,EneiasHura,2015-02-01,https://static-cdn.jtvnw.net/jtv_user_pictures/7064a7c4-130a-478a-ae39-09fd2176751c-profile_image-300x300.jpg,affiliate,,32.0,False,365,0.5336403959522388,0.5086709438521044,0.8609610158889943
214,16,0.0083725798011512,0.4105263157894737,0.0002059713085861,0.0071377092436952,0.0002967418089652,0.2,2,0,142947067,2907,True,35812,False,214,SilvioLoSantos,2016-12-26,https://static-cdn.jtvnw.net/jtv_user_pictures/03b6966a-8619-44d6-9a16-5238273c391b-profile_image-300x300.png,affiliate,Fortnite,361.0,True,366,6.18018226935697,-0.1028209971373608,0.9946998756145891
463,21,0.0109890109890109,0.4066822728240051,3.795610284308291e-05,0.010561526119463,0.000333277186641,0.5095238095238095,0,0,37357735,4423,True,8246,False,463,Eledrien_Fangorn,2012-11-01,https://static-cdn.jtvnw.net/jtv_user_pictures/eledrien_fangorn-profile_image-2b479d51ab3d3362-300x300.png,affiliate,Art,306.0,True,366,5.235987755982989,-0.8660254037844386,0.5000000000000001
871,4,0.0020931449502878,0.336443661971831,2.8255017109505323e-06,0.0013773157190643,0.0001340842329207,0.1666666666666666,0,0,51873588,4039,False,445,False,871,LuizFrodo,2013-11-20,https://static-cdn.jtvnw.net/jtv_user_pictures/luizfrodo-profile_image-753cc0040659abaf-300x300.jpeg,non_Streamer,Stranded Deep,324.0,False,365,5.560188641695907,-0.661634618242279,0.749826401204568
1236,54,0.0282574568288854,0.4570676871561827,0.0004318054685208,0.026484972050882,0.0007577074510984,0.2578616352201258,0,0,141929085,2920,True,238891,True,1236,imli,2016-12-13,https://static-cdn.jtvnw.net/jtv_user_pictures/ed22b91c-dafc-40e8-b05b-3f42dab34917-profile_image-300x300.png,partner,World of Warcraft,348.0,True,366,5.957009020741302,-0.3204232733919109,0.947274472298717
1166,64,0.0334903192046049,0.4147135416666667,0.0011818923568793,0.0164346067320874,0.0009382198664175,0.1999007936507936,0,0,157739465,2759,True,52120,False,1166,dekomaia,2017-05-23,https://static-cdn.jtvnw.net/jtv_user_pictures/2464501d-ed34-4444-bca0-2ecbdf5aa743-profile_image-300x300.png,partner,Overwatch 2,143.0,False,365,2.4444172975876746,0.6420547132365637,-0.766658819300159
1852,11,0.0057561486132914,0.3953247827885809,6.381642990465231e-05,0.0051959956787042,0.0002363630761907,0.1818181818181818,0,0,172101488,2660,True,7948,False,1852,escudero_sp,2017-08-30,https://static-cdn.jtvnw.net/jtv_user_pictures/a73b97b2-6961-4a5e-80ec-d84b4a03624c-profile_image-300x300.jpeg,affiliate,,242.0,False,365,4.148623723370632,-0.8452490573530634,-0.5343725582809785
963,38,0.0198848770277341,0.4486968772012209,0.0001580356480891,0.0279969565349287,0.000544729898851,0.4210526315789473,2,0,75376601,3677,True,3705,False,963,Yur4oOn,2014-11-17,https://static-cdn.jtvnw.net/jtv_user_pictures/d024d73e9fb68de3-profile_image-300x300.jpeg,affiliate,World of Warcraft,321.0,False,365,5.508546022732788,-0.6994583270516471,0.7146733860429608
382,6,0.0031397174254317,0.3408847663217981,3.271564547268494e-06,0.0013980966661776,0.0001568850139708,0.4666666666666667,0,0,31187787,4568,False,6063283,True,382,Hotform,2012-06-09,https://static-cdn.jtvnw.net/jtv_user_pictures/56261268-2d9b-4e1a-97a2-b60f2958a679-profile_image-300x300.png,partner,Software and Game Development,161.0,True,366,2.7467476752697646,0.3846650997070012,-0.923056206884176
1682,4,0.0020931449502878,0.3336825563122053,1.3364272897427943e-06,0.001005631178324,0.0001357650336675,0.1666666666666666,1,0,170184214,2674,False,6399,False,1682,LukeSTRM,2017-08-16,https://static-cdn.jtvnw.net/jtv_user_pictures/620658eb-b50f-4be7-9522-f0697b12aeae-profile_image-300x300.png,affiliate,Project Winter,228.0,False,365,3.907624834876071,-0.6932812268869771,-0.7206671495538615
387,6,0.0031397174254317,0.3924024640657084,4.658557017755579e-06,0.0043583961366482,0.0001576078670105,0.5333333333333333,4,0,39797588,4334,True,3083,False,387,Mardittu,2013-01-29,https://static-cdn.jtvnw.net/jtv_user_pictures/645714b9-0879-4bec-abf8-b097e8f349f3-profile_image-300x300.png,affiliate,Apex Legends,29.0,False,365,0.48199777698911894,0.4635502709028509,0.886070621534138
1225,32,0.0167451596023024,0.3565963799216272,9.151842385086496e-05,0.0024228521798891,0.0005267061390535,0.6068548387096774,3,1,64825943,3826,False,36686,False,1225,Edu207,2014-06-21,https://static-cdn.jtvnw.net/jtv_user_pictures/d2e37d2e695f57b4-profile_image-300x300.jpeg,affiliate,Fitness & Health,172.0,False,365,2.9436292808978335,0.19667288979357647,-0.980469160361632
1730,16,0.0083725798011512,0.4237250554323725,2.4827606559160656e-06,0.0166182609937209,0.0002708301565474,0.725,2,0,89726585,3515,False,3008,False,1730,fns1,2015-04-28,https://static-cdn.jtvnw.net/jtv_user_pictures/2b3ed82d-1a1a-4b30-baa2-182d7d210b36-profile_image-300x300.png,affiliate,League of Legends,118.0,False,365,2.0140621395616756,0.9033558023246845,-0.4288919379124835
557,126,0.0659340659340659,0.4480656506447831,0.0039113167904068,0.0299223459302661,0.001975241353283,0.0714920634920635,4,0,28579002,4670,False,7309842,True,557,Cellbit,2012-02-28,https://static-cdn.jtvnw.net/jtv_user_pictures/0595cdd0-65a7-4fa3-996d-323cf3a54be1-profile_image-300x300.png,partner,Enigma of Fear,59.0,True,366,0.9956960322852897,0.8391377545563938,0.5439189543287247
307,21,0.0109890109890109,0.3769974353915959,0.0001999225772193,0.0033326590624166,0.0004014834702096,0.4476190476190476,3,0,37990315,4399,True,3885,False,307,Fezudu,2012-11-25,https://static-cdn.jtvnw.net/jtv_user_pictures/4c46e6ca-b62b-45ae-9a10-b20677d7a671-profile_image-300x300.png,affiliate,Nikoderiko: The Magical World,330.0,True,366,5.647999907273453,-0.5933267643772321,0.8049617075821958
149,11,0.0057561486132914,0.3584021005251313,3.520353125231153e-05,0.0021356965407971,0.0002348203429609,0.3090909090909091,0,0,44327251,4209,True,13366,False,149,CurtoJogos,2013-06-03,https://static-cdn.jtvnw.net/jtv_user_pictures/curtojogos-profile_image-0aec45f31989e232-300x300.png,partner,Summoners War: Sky Arena,154.0,False,365,2.6337735671191145,0.48627270710868997,-0.8738071036110808
1582,5,0.0026164311878597,0.3303370786516854,6.322750071668197e-06,0.0005598648037049,0.0001650171255448,0.4,1,0,157150538,2765,True,1615,False,1582,SchmutzPaulo,2017-05-17,https://static-cdn.jtvnw.net/jtv_user_pictures/f42c2eb929b035b9-profile_image-300x300.jpeg,affiliate,X-Plane 11,137.0,False,365,2.341132059661435,0.717676913675962,-0.6963762255968722
1312,54,0.0282574568288854,0.4477507029053421,0.0007533280277694,0.0233022683042738,0.0007802067708311,0.2243186582809224,0,0,35109670,4496,False,2586,False,1312,TGBThiago,2012-08-20,https://static-cdn.jtvnw.net/jtv_user_pictures/ed14cffb-4db0-42ad-8c53-a71a40b5a470-profile_image-300x300.png,affiliate,Waven,233.0,True,366,3.9827841291411588,-0.7454378568683003,-0.6665751282095631
571,9,0.0047095761381475,0.3972147162752026,2.134528945649259e-05,0.0089073666400302,0.000193520518267,0.7777777777777778,2,0,211223764,2444,False,358,False,571,BTTtwitchtv,2018-04-03,https://static-cdn.jtvnw.net/jtv_user_pictures/15232e12-f310-4b14-87dd-bd86960a4c30-profile_image-300x300.png,non_Streamer,Fortnite,93.0,False,365,1.5837069815356764,0.9999166586547379,-0.01291029607500882
1230,12,0.0062794348508634,0.3498718418161845,2.040907116214308e-05,0.0025160724750721,0.0002483139360465,0.4848484848484848,0,0,136350301,2989,False,9135,False,1230,tkajoga,2016-10-05,https://static-cdn.jtvnw.net/jtv_user_pictures/7eedea87-d533-4a5a-8af3-9368f3f2ee03-profile_image-300x300.png,affiliate,No Man's Sky,279.0,True,366,4.772474085781216,-0.998195433059714,0.06004895851494813
1296,4,0.0020931449502878,0.3768487477815027,8.737204240173581e-06,0.0025135394462814,0.000134840143329,0.3333333333333333,0,0,47467269,4140,False,3224,False,1296,dougdodonas,2013-08-11,https://static-cdn.jtvnw.net/jtv_user_pictures/fbf43f99-4c1a-480d-bc14-cd0f87a2b702-profile_image-300x300.png,non_Streamer,World of Warcraft,223.0,False,365,3.821553803270872,-0.6287628145958345,-0.7775971469736268
761,15,0.0078492935635792,0.4226006191950464,0.0001088804088492,0.0098208179101173,0.0002684310553852,0.3333333333333333,0,0,28046945,4691,False,19889,False,761,pagex,2012-02-07,https://static-cdn.jtvnw.net/jtv_user_pictures/pagex-profile_image-dfe263f80b24bfad-300x300.png,affiliate,VALORANT,38.0,True,366,0.6351853999061331,0.593326764377232,0.8049617075821959
835,13,0.0068027210884353,0.4177049180327868,7.418491247487506e-05,0.0099414514344268,0.0002651471869333,0.4230769230769231,4,0,119748340,3183,False,4843,False,835,guzzfps,2016-03-25,https://static-cdn.jtvnw.net/jtv_user_pictures/0b08f7e6-24ef-45f9-8768-cce2ca50887a-profile_image-300x300.jpeg,affiliate,DayZ,85.0,True,366,1.4420425295166264,0.9917226741361015,0.12839835514655099
527,10,0.0052328623757195,0.428956228956229,3.673977009986399e-05,0.008147914616489,0.0002084250567373,0.2666666666666666,4,0,74568835,3689,False,386,False,527,Dunkhoop,2014-11-05,https://static-cdn.jtvnw.net/jtv_user_pictures/1f5c22fb-07c1-4fd7-b649-a3bb04257c8d-profile_image-300x300.jpg,non_Streamer,Garena Free Fire,309.0,False,365,5.301975546880309,-0.8311706263658079,0.5560174366570446
885,29,0.0151753008895866,0.3561975768872321,0.0002014246392218,0.0020838465631714,0.000514309207212,0.4064039408866995,3,1,39008069,4360,False,7258,False,885,Lockheart_93,2013-01-03,https://static-cdn.jtvnw.net/jtv_user_pictures/e9d7a2b6-4a08-4182-adec-ecf844a0571d-profile_image-300x300.png,non_Streamer,Worms Rumble,3.0,False,365,0.03442841264207992,0.03442161162274574,0.9994074007397048
1193,75,0.0392464678178963,0.4690721649484536,0.0013776932872664,0.0360463719963291,0.0010331588185932,0.2054054054054054,0,0,69204485,3769,False,32641,False,1193,godzamy,2014-08-17,https://static-cdn.jtvnw.net/jtv_user_pictures/7f65e3d2-6a0f-460f-8775-9836a374cddc-profile_image-300x300.png,affiliate,Software and Game Development,229.0,False,365,3.924839041197111,-0.7055836101071774,-0.70862667826446
1121,62,0.032443746729461,0.4379010082493125,0.0004048178336243,0.0245709230931671,0.000856176095492,0.1903754627181385,0,0,13306939,5287,True,325207,True,1121,jaggerzor,2010-06-21,https://static-cdn.jtvnw.net/jtv_user_pictures/296d30e4-97a1-4574-870b-4611fa825395-profile_image-300x300.png,partner,Tetris,172.0,False,365,2.9436292808978335,0.19667288979357647,-0.980469160361632
