node,degree,degree_centrality,closeness_centrality,betweenness_centrality,eigenvector_centrality,pagerank_centrality,clustering_coef,louvain_community,lp_community,id,days,mature,views,partner,new_id,username,created_at,profile_pic,broadcaster_type,game_name,day_of_year,is_leap,days_in_year,normalized_day,sin_created_at,cos_created_at
4331,234,0.0503550677856681,0.4259785498212485,0.0036745716563742,0.0658449593878268,0.0015940628325239,0.0941271413374417,3,1,43162226,4239,False,1201330,True,4331,iMyztique,2013-05-04,https://static-cdn.jtvnw.net/jtv_user_pictures/9bc095de-30f8-41e1-beab-c8d344300ead-profile_image-300x300.png,partner,League of Legends,124.0,False,365,2.1173473774879152,0.854322169749827,-0.5197438121555155
1621,8,0.0017215407789972,0.3435605500517522,1.2660202190876002e-05,0.0027897605656109,9.166004843982617e-05,0.2857142857142857,0,0,32121168,4533,False,11279,False,1621,xTemerz,2012-07-14,https://static-cdn.jtvnw.net/jtv_user_pictures/904abedb-fd07-4c3b-a05e-55f183bfc378-profile_image-300x300.png,non_Streamer,World of Warcraft,196.0,True,366,3.3475987292350253,-0.20455206612620058,-0.9788556850953579
3534,3,0.0006455777921239,0.2889027043829655,1.2326618326209837e-06,0.0003829876593276,5.5169276046474e-05,0.0,3,1,75126698,3680,True,1118,False,3534,Tomakoo_,2014-11-14,https://static-cdn.jtvnw.net/jtv_user_pictures/326ddbb0-f6e9-455c-9da8-81572f438bcf-profile_image-300x300.png,affiliate,Just Chatting,318.0,False,365,5.456903403769668,-0.7354170229639858,0.6776147890466887
2837,24,0.0051646223369916,0.3796258475614737,0.0001432240956633,0.0108683321742521,0.000193207526361,0.181159420289855,3,1,36443094,4460,False,981,False,2837,LeoDiBritania,2012-09-25,https://static-cdn.jtvnw.net/jtv_user_pictures/d94118eb-ee4b-452c-bac2-665e60d5022d-profile_image-300x300.jpg,non_Streamer,Animal Crossing: New Leaf,269.0,True,366,4.600802356076856,-0.9937806700284985,-0.11135519690480865
4123,15,0.0032278889606197,0.3873468367091773,4.19566260973266e-05,0.008048461555802,0.000133325846066,0.419047619047619,4,0,55584473,3973,False,1006,False,4123,KoeKeanF,2014-01-25,https://static-cdn.jtvnw.net/jtv_user_pictures/efa5496f-d7f5-4d59-a742-975a1060d38c-profile_image-300x300.png,non_Streamer,SMITE,25.0,False,365,0.41314095170495907,0.401487989205973,0.9158642882672872
1176,34,0.0073165483107381,0.3865091907177909,0.0002763710279112,0.0175417171083939,0.0002559261791223,0.3083778966131907,3,1,116726798,3214,True,14332,False,1176,paulibreyloko,2016-02-23,https://static-cdn.jtvnw.net/jtv_user_pictures/paulibreyloko-profile_image-fca7bdb5a47e463d-300x300.jpeg,affiliate,F1 2021,54.0,True,366,0.9098601674331095,0.7894179103280197,0.613856141822612
1757,8,0.0017215407789972,0.3748185191159864,1.3383082046266264e-05,0.0058389725843625,8.777552917562357e-05,0.4285714285714285,3,1,60755047,3895,False,11170,False,1757,intimide,2014-04-13,https://static-cdn.jtvnw.net/jtv_user_pictures/0e25e316-b81b-44ea-a7b6-9ff3927abf9b-profile_image-300x300.png,non_Streamer,PUBG Mobile,103.0,False,365,1.7558490447460762,0.9829265519799822,-0.18399835165768005
4041,7,0.0015063481816225,0.3128660876590587,0.0003852173112495,0.0012972861160337,0.0001018015360273,0.238095238095238,3,1,37329963,4424,True,10783,False,4041,kosmode_,2012-10-31,https://static-cdn.jtvnw.net/jtv_user_pictures/c34ccb93-68aa-4d0b-89cd-dd5ef6b16957-profile_image-300x300.png,affiliate,Content Warning,305.0,True,366,5.218820583012552,-0.8744809578310401,0.4850598461951956
4521,22,0.0047342371422423,0.3719683022492596,0.0001226959683964,0.0081088640570252,0.0001864423771784,0.329004329004329,1,0,175578944,2633,False,4312,False,4521,JoseGGTv,2017-09-26,https://static-cdn.jtvnw.net/jtv_user_pictures/e9cf062d-2112-4eae-9e54-c6ab894c2923-profile_image-300x300.png,affiliate,Escape from Tarkov: Arena,269.0,False,365,4.613407294038709,-0.9951053111006974,-0.09882013873287211
1630,4,0.0008607703894986,0.2918053375196232,5.209329990824582e-06,0.0004866761480149,6.231583125225133e-05,0.1666666666666666,5,0,77613957,3643,False,310,False,1630,WolfSarter,2014-12-21,https://static-cdn.jtvnw.net/jtv_user_pictures/e823c4b2-d3d2-4f8a-b978-82dc677d9998-profile_image-300x300.png,non_Streamer,Counter-Strike,355.0,False,365,6.093829037648147,-0.1882267098432439,0.9821256058680006
524,8,0.0017215407789972,0.3269311945968763,0.0001473836216438,0.0016298804428429,0.0001060990868434,0.2857142857142857,3,1,56530414,3957,True,3648,False,524,Saulifas,2014-02-10,https://static-cdn.jtvnw.net/jtv_user_pictures/cd5c4aa8-87e1-4a3b-bd8d-1d3ea1d12250-profile_image-300x300.png,affiliate,Dark Souls,41.0,False,365,0.6885682528415985,0.6354323008901774,0.7721565844991642
601,9,0.0019367333763718,0.3385545679731895,2.4196298039100835e-05,0.0029891920502731,0.0001018051494351,0.0833333333333333,1,0,69551129,3765,True,1330,False,601,La_Ultima_Puerta,2014-08-21,https://static-cdn.jtvnw.net/jtv_user_pictures/08537020-34b4-4034-af04-f20108587262-profile_image-300x300.png,affiliate,Call of Duty,233.0,False,365,3.9936958664812714,-0.7526668275320083,-0.6584015846980489
3310,59,0.0126963632451043,0.382091761223483,0.0001948844638596,0.0179916752757787,0.000407522426783,0.168322618351841,1,0,105370588,3333,True,36712,False,3310,srpopoto,2015-10-27,https://static-cdn.jtvnw.net/jtv_user_pictures/srpopoto-profile_image-00351bf62b031912-300x300.jpeg,affiliate,THE FINALS,300.0,False,365,5.1470476899909485,-0.9070138128026362,0.42110087079608916
3945,15,0.0032278889606197,0.3304415842992249,0.0004548532678802,0.0018956876274631,0.000185804909382,0.1142857142857142,0,0,42070664,4269,False,15635,False,3945,Manolayn,2013-04-04,https://static-cdn.jtvnw.net/jtv_user_pictures/90ee4d1c-65ca-434e-a157-7729dc833820-profile_image-300x300.png,affiliate,Test Drive Unlimited Solar Crown,94.0,False,365,1.6009211878567164,0.9995462806873573,-0.030120304846908114
3339,87,0.0187217559715945,0.4072743207712533,0.0005460680973017,0.0290267206305596,0.0005864919796506,0.1772253408179631,1,0,83646298,3578,True,30676,False,3339,Jozevillano,2015-02-24,https://static-cdn.jtvnw.net/jtv_user_pictures/205e25114f3e5da5-profile_image-300x300.jpeg,affiliate,Escape from Tarkov,55.0,False,365,0.9295671413361579,0.8013610881746766,0.5981809144059165
1110,14,0.0030126963632451,0.3733729712357383,0.0001114260706306,0.0068413641386819,0.0001380046863849,0.1648351648351648,0,0,116017108,3221,False,7393,False,1110,xtrendkiller,2016-02-16,https://static-cdn.jtvnw.net/jtv_user_pictures/01df59f1-bfee-4280-8b88-febb0f21f0d3-profile_image-300x300.png,non_Streamer,Far Cry New Dawn,47.0,True,366,0.7896899566400573,0.7101350157125358,0.7040655221348057
2295,5,0.0010759629868732,0.3543271063667556,2.586367935869935e-05,0.0027146989670519,7.256501801746303e-05,0.2,0,0,107843595,3306,False,2032,False,2295,sevenzvii,2015-11-23,https://static-cdn.jtvnw.net/jtv_user_pictures/835ba042-cde2-4857-abeb-6f8d16a817cf-profile_image-300x300.png,affiliate,God of War,327.0,False,365,5.611831260659027,-0.622046748440868,0.7829801036770624
1598,26,0.0055950075317409,0.3923174335162516,0.0003918221288934,0.0155371226083525,0.0002150135628152,0.283076923076923,1,0,47254351,4144,False,29939,False,1598,melkiah_,2013-08-07,https://static-cdn.jtvnw.net/user-default-pictures-uv/41780b5a-def8-11e9-94d9-784f43822e80-profile_image-300x300.png,affiliate,Sekiro: Shadows Die Twice,219.0,False,365,3.7526969779867114,-0.5737722679043243,-0.8190148866680802
2814,17,0.003658274155369,0.3441967261684319,0.0002311481340867,0.002603533959343,0.0001807916654975,0.1176470588235294,0,0,49566640,4092,False,2424,False,2814,benzin360,2013-09-28,https://static-cdn.jtvnw.net/jtv_user_pictures/bdf93df4-1e47-48f1-8b73-44781afecf1a-profile_image-300x300.png,affiliate,Grand Theft Auto V,271.0,False,365,4.64783570668079,-0.9979171608653922,-0.06450844944931625
3946,19,0.0040886593501183,0.3575990765679107,2.474829721084493e-05,0.0110225716425198,0.0001541489992599,0.4210526315789473,3,1,173882251,2647,True,3860,False,3946,OnePugMan,2017-09-12,https://static-cdn.jtvnw.net/jtv_user_pictures/a23f513d-b42b-44c8-8b73-179fc193c151-profile_image-300x300.png,affiliate,Star Wars Outlaws,255.0,False,365,4.37240840554415,-0.9427611433904206,-0.33346877891818705
2627,37,0.007962126102862,0.4032803957302786,0.0002606580397958,0.0169544696257162,0.0002867591514289,0.1741741741741741,0,0,43627108,4226,False,1303,False,2627,melkhior007,2013-05-17,https://static-cdn.jtvnw.net/jtv_user_pictures/melkhior007-profile_image-1a9267a62eed1f30-300x300.jpeg,non_Streamer,MechWarrior Online,137.0,False,365,2.341132059661435,0.717676913675962,-0.6963762255968722
3474,1,0.0002151925973746,0.3065505640213734,0.0,0.0008954247254272,3.827601994965672e-05,0.0,1,0,114882628,3232,True,1192,False,3474,AcidHermit,2016-02-05,https://static-cdn.jtvnw.net/jtv_user_pictures/f231d0a4-3efe-4c64-a35c-ef67f963d75e-profile_image-300x300.png,non_Streamer,Retro,36.0,True,366,0.600851053965261,0.5653446739747429,0.8248547748594244
1470,29,0.0062405853238648,0.3856431535269709,0.0002267735449871,0.0109070338618205,0.0002317516331578,0.1502463054187192,3,1,139545213,2948,True,5040,False,1470,Dressie_,2016-11-15,https://static-cdn.jtvnw.net/jtv_user_pictures/1a7d9878-7627-494b-b611-38c2fce94522-profile_image-300x300.png,affiliate,Call of Duty: Black Ops 6,320.0,True,366,5.476328177569093,-0.7221165966101161,0.6917713646142221
3320,6,0.0012911555842479,0.3359600925390399,2.9202035151296377e-06,0.0026993678054352,7.069897425162974e-05,0.5333333333333333,3,1,55695161,3971,False,9355,False,3320,TRANSITOPESADO,2014-01-27,https://static-cdn.jtvnw.net/jtv_user_pictures/a00ac1c3f2988b50-profile_image-300x300.jpeg,affiliate,FIFA 17,27.0,False,365,0.44756936434703903,0.4327755925504312,0.901501684131884
3505,24,0.0051646223369916,0.3841765873015873,0.0002301142825125,0.0104817814207809,0.0002049190794714,0.1992753623188405,1,0,73807989,3699,False,4194,False,3505,standard_gamer,2014-10-26,https://static-cdn.jtvnw.net/jtv_user_pictures/standard_gamer-profile_image-f68ca490f50d1249-300x300.jpeg,affiliate,Software and Game Development,299.0,False,365,5.129833483669909,-0.9141279881853337,0.4054257283599973
1486,177,0.0380890897353131,0.4290858725761773,0.0038467973702303,0.0520519983652768,0.0011814073481203,0.1470210580380072,3,1,61909660,3877,True,884824,True,1486,Loverio,2014-05-01,https://static-cdn.jtvnw.net/jtv_user_pictures/loverio-profile_image-f84aa70dd1f0a08a-300x300.png,partner,Escape from Tarkov,121.0,False,365,2.065704758524795,0.8800122039735357,-0.47495107206704995
972,7,0.0015063481816225,0.3744259124969785,0.0004373364208791,0.0049514094345198,0.0001145660000971,0.238095238095238,0,0,207529686,2456,False,199,False,972,dhazaii,2018-03-22,https://static-cdn.jtvnw.net/jtv_user_pictures/640f669c-275e-41b7-b9f4-077f3c9f4a3b-profile_image-300x300.jpg,non_Streamer,Call of Duty: Modern Warfare Remastered,81.0,False,365,1.377136505683197,0.9813064702716093,0.19245158197082998
3409,2,0.0004303851947493,0.2568538580588105,0.0,4.654115025811047e-05,5.252348814541947e-05,1.0,0,0,150370276,2830,True,260,False,3409,Bomberjad,2017-03-13,https://static-cdn.jtvnw.net/jtv_user_pictures/bomberjad-profile_image-70d372b448519460-300x300.png,non_Streamer,Bloodborne,72.0,False,365,1.2222086487938373,0.9398560579418954,0.3415707691678556
967,85,0.0182913707768452,0.426252063841497,0.0025641951536129,0.0319768758314418,0.0005789452618583,0.2361344537815126,2,0,26150605,4776,True,3540,False,967,ItsNebu,2011-11-14,https://static-cdn.jtvnw.net/jtv_user_pictures/6fa8323b-5062-411b-870f-ddac9201c1f3-profile_image-300x300.png,non_Streamer,osu!,318.0,False,365,5.456903403769668,-0.7354170229639858,0.6776147890466887
4257,31,0.0066709705186141,0.3446306733906852,0.0001336923500121,0.00479089582982,0.0002817860142393,0.0236559139784946,0,0,24853919,4835,False,86831,False,4257,NeoWildSeven,2011-09-16,https://static-cdn.jtvnw.net/jtv_user_pictures/b978e5c9-c7e6-41ba-a824-3ef5eb4d339e-profile_image-300x300.png,affiliate,Age of Empires II,259.0,False,365,4.44126523082831,-0.9634705485641486,-0.26781430516217486
3775,4,0.0008607703894986,0.2954039794037251,1.2781608668175112e-05,0.0002227740701787,7.875188155397562e-05,0.0,4,0,52292027,4031,False,66657,True,3775,3djuegos,2013-11-28,https://static-cdn.jtvnw.net/jtv_user_pictures/22cec514-e92d-414f-9a93-544bebb9f574-profile_image-300x300.png,partner,Just Chatting,332.0,False,365,5.697902292264227,-0.5524353131676203,0.8335557718385695
4205,10,0.0021519259737465,0.3752422480620155,3.626176662626535e-05,0.0069192432928588,9.867086588907937e-05,0.4444444444444444,3,1,145104202,2885,False,214,False,4205,xXpiliXx,2017-01-17,https://static-cdn.jtvnw.net/jtv_user_pictures/xxpilixx-profile_image-acfd8d78b3959879-300x300.png,non_Streamer,Minecraft,17.0,False,365,0.2754273011366394,0.2719581575341055,0.9623090774541486
2433,53,0.0114052076608564,0.4029656607700312,0.0004080347748253,0.0232605748460487,0.000372967458148,0.2496371552975326,3,1,32682246,4512,True,2739,False,2433,MCAHC,2012-08-04,https://static-cdn.jtvnw.net/jtv_user_pictures/3d53fd5d-b4ec-4506-af03-1e8d5ff959eb-profile_image-300x300.png,affiliate,League of Legends,217.0,True,366,3.708109361614182,-0.5366961939916003,-0.8437755598231858
1006,11,0.0023671185711211,0.3058444122680005,5.224625660294597e-05,0.0005526673362459,0.0001474633538896,0.1454545454545454,0,0,95338797,3447,True,8698,False,1006,VictorRomero,2015-07-05,https://static-cdn.jtvnw.net/jtv_user_pictures/2e730f04-9638-436e-81d5-dc1d3d75712b-profile_image-300x300.png,affiliate,Tabletop RPGs,186.0,False,365,3.184628169392393,-0.04302223300453034,-0.99907411510223
2177,41,0.0088228964923606,0.404649947753396,0.0004897771717647,0.0164330893660356,0.0003155815085929,0.1682926829268292,1,0,39137930,4356,True,24639,False,2177,Tanaja,2013-01-07,https://static-cdn.jtvnw.net/jtv_user_pictures/9105e177-9f5b-48ee-8110-7820533ad16d-profile_image-300x300.png,affiliate,Phasmophobia,7.0,False,365,0.10328523792623977,0.10310169744743485,0.9946708199115211
687,6,0.0012911555842479,0.3132879390548102,3.677002653543003e-07,0.0009675078980434,7.035905488953237e-05,0.7333333333333333,5,0,82879659,3586,False,116,False,687,DjPnDGaming,2015-02-16,https://static-cdn.jtvnw.net/jtv_user_pictures/eecce82166d3510c-profile_image-300x300.jpeg,non_Streamer,,47.0,False,365,0.7918534907678382,0.7116566222817746,0.7025274741691571
672,8,0.0017215407789972,0.3178957449719524,7.564012496823385e-06,0.0011074265181051,8.921557346023122e-05,0.25,2,0,73819286,3699,True,4817,False,672,SpanishVanguard,2014-10-26,https://static-cdn.jtvnw.net/jtv_user_pictures/073e9d7e-b47a-4f2b-b5a0-ccc4da0849a4-profile_image-300x300.png,affiliate,Genshin Impact,299.0,False,365,5.129833483669909,-0.9141279881853337,0.4054257283599973
4133,62,0.0133419410372283,0.4058869770285614,0.00068030107452,0.0215326634867084,0.000476831648942,0.1782125859333685,3,1,62009877,3876,False,154144,True,4133,SuperRekanss,2014-05-02,https://static-cdn.jtvnw.net/jtv_user_pictures/0a18d2b3-32ca-4538-abf5-8f0ec9d2ee60-profile_image-300x300.jpg,partner,Just Chatting,122.0,False,365,2.0829189648458355,0.8717063187093218,-0.4900286664290592
137,9,0.0019367333763718,0.3538145271813613,0.0004032246313841,0.0028003658789229,0.0001415558139005,0.0277777777777777,1,0,30089488,4611,True,6272,False,137,ToonzGamers,2012-04-27,https://static-cdn.jtvnw.net/jtv_user_pictures/94d54a7a-57dc-48c9-bb13-f4e8a5fe3246-profile_image-300x300.png,affiliate,"Animals, Aquariums, and Zoos",118.0,True,366,2.0085592375410153,0.9057022630804715,-0.42391439070986064
562,141,0.0303421562298256,0.3825321040500494,0.0010883101245571,0.0296331656679048,0.0010291753618118,0.0590678824721377,1,0,100541395,3396,True,814267,True,562,x6tenceTV,2015-08-25,https://static-cdn.jtvnw.net/jtv_user_pictures/56471ffd-b988-4d55-b9f4-57494d014774-profile_image-300x300.png,non_Streamer,Counter-Strike,237.0,False,365,4.062552691765431,-0.7961828637826154,-0.6050560696488494
4607,351,0.0755326016785022,0.4355609710375855,0.0144925926083605,0.0674012977365105,0.0027694670009223,0.0325763125763125,1,0,134069766,3018,False,1172537,False,4607,InstantGamingES,2016-09-06,https://static-cdn.jtvnw.net/jtv_user_pictures/0dc50fa5-15cb-4cce-a808-8c99625d3391-profile_image-300x300.png,affiliate,Life is Strange: Double Exposure,250.0,True,366,4.274626069638571,-0.9057022630804714,-0.42391439070986087
4074,4,0.0008607703894986,0.291695436570209,2.903525219619737e-06,0.0002500893416405,6.939546065708264e-05,0.0,0,0,174800098,2640,True,3526,False,4074,LitoScumM,2017-09-19,https://static-cdn.jtvnw.net/jtv_user_pictures/787795c0-133a-4308-a861-dba1c6f27e3e-profile_image-300x300.png,non_Streamer,Dead by Daylight,262.0,False,365,4.49290784979143,-0.9760105506323682,-0.21772323039653224
4407,19,0.0040886593501183,0.3916891436277815,0.0001102027559984,0.0095740457512687,0.0001617327071004,0.1695906432748538,1,0,54837186,3987,False,2299,False,4407,torraco,2014-01-11,https://static-cdn.jtvnw.net/jtv_user_pictures/61cf5bcf5327058a-profile_image-300x300.jpeg,affiliate,Red Dead Redemption 2,11.0,False,365,0.17214206321039963,0.1712931441814776,0.9852201067560606
1413,1,0.0002151925973746,0.2686437738466875,0.0,6.849102616801534e-05,4.098599097663753e-05,0.0,5,0,168765978,2683,False,1390,False,1413,Nia86,2017-08-07,https://static-cdn.jtvnw.net/jtv_user_pictures/c1f9f73b-762e-47d1-9fde-6dba4947e5e6-profile_image-300x300.png,non_Streamer,Dead by Daylight,219.0,False,365,3.7526969779867114,-0.5737722679043243,-0.8190148866680802
2369,3,0.0006455777921239,0.3075243200317649,2.056378437558784e-06,0.0005202701124566,5.518263701457082e-05,0.0,1,0,38088857,4394,False,32623,False,2369,Xariel,2012-11-30,https://static-cdn.jtvnw.net/jtv_user_pictures/3ce9d386-ea9f-48b5-bcba-07bbe9bfe652-profile_image-300x300.png,partner,Euro Truck Simulator 2,335.0,True,366,5.733835772125634,-0.5221325810768248,0.8528643314021598
212,6,0.0012911555842479,0.3625653429039557,5.64867051240596e-06,0.0044948804047671,7.307785254996944e-05,0.2,0,0,41435542,4287,False,730,False,212,SAOJavi,2013-03-17,https://static-cdn.jtvnw.net/jtv_user_pictures/saojavi-profile_image-2e5b16e36799787a-300x300.png,non_Streamer,,76.0,False,365,1.2910654740779972,0.9611297838723007,0.27609697309746883
4264,3,0.0006455777921239,0.2863039861992483,1.862252152766541e-06,0.000221061173642,7.909944238290835e-05,0.0,4,0,70006067,3759,False,496,False,4264,gabrielbon,2014-08-27,https://static-cdn.jtvnw.net/jtv_user_pictures/322fcb61-6d6a-4f86-b33b-58ef4ef7bfc0-profile_image-300x300.png,non_Streamer,,239.0,False,365,4.096981104407511,-0.8165380514459157,-0.5772916165517278
2675,11,0.0023671185711211,0.4019896193771626,8.827233952683996e-05,0.0081262969194084,0.0001116214550041,0.2181818181818181,3,1,54739742,3988,False,1329,False,2675,broda_001,2014-01-10,https://static-cdn.jtvnw.net/jtv_user_pictures/05d8de16-d07a-4d17-8648-a1942ba5839b-profile_image-300x300.png,non_Streamer,Call of Duty: Warzone,10.0,False,365,0.15492785688935967,0.15430882066428117,0.9880226656636976
2423,27,0.0058102001291155,0.4143927233814874,0.0003455901058564,0.0137758673080207,0.0002281726266359,0.2051282051282051,3,0,48689396,4113,False,375,False,2423,juxcor3,2013-09-07,https://static-cdn.jtvnw.net/jtv_user_pictures/866e4019-ee80-4713-87a0-e133c51ac84d-profile_image-300x300.png,non_Streamer,Cyberpunk 2077,250.0,False,365,4.2863373739389505,-0.9106046300942162,-0.41327860778290443
310,61,0.0131267484398536,0.3933468765871,0.0008211956851286,0.0164519623673218,0.0004238832393624,0.2486338797814207,2,1,76825139,3656,False,6243,False,310,Arkanias566,2014-12-08,https://static-cdn.jtvnw.net/jtv_user_pictures/arkanias566-profile_image-5b316773746e6036-300x300.png,affiliate,Streets of Rage 4,342.0,False,365,5.870044355474627,-0.4014879892059737,0.9158642882672868
3897,7,0.0015063481816225,0.3306296691568837,4.892457713339836e-06,0.0017277460045154,8.292537076312669e-05,0.3809523809523809,1,0,29877612,4620,False,6416,False,3897,Cervan87,2012-04-18,https://static-cdn.jtvnw.net/jtv_user_pictures/cervan87-profile_image-3dd32d6577747544-300x300.jpeg,affiliate,Monster Hunter Rise,109.0,True,366,1.854054680807091,0.9601498736716018,-0.2794856348516094
1742,23,0.0049494297396169,0.3627634660421546,7.951085942218915e-05,0.0087015612774367,0.0001906748042323,0.225296442687747,1,0,54743079,3988,False,21379,False,1742,Diosde_,2014-01-10,https://static-cdn.jtvnw.net/jtv_user_pictures/da12b714-8caf-47be-97e0-34c5579f9322-profile_image-300x300.png,affiliate,Hospital 666,10.0,False,365,0.15492785688935967,0.15430882066428117,0.9880226656636976
174,16,0.0034430815579944,0.3929145176291536,7.862907590748502e-05,0.0105212754956153,0.0001479786849255,0.1833333333333333,0,0,60858701,3894,False,1541,False,174,cramxd,2014-04-14,https://static-cdn.jtvnw.net/jtv_user_pictures/297bcc13-5b60-4f81-8b62-6d74bb597c21-profile_image-300x300.png,affiliate,Just Chatting,104.0,False,365,1.773063251067116,0.9796136916454901,-0.20089055513063506
1273,3,0.0006455777921239,0.3142837819559042,9.728774716222486e-06,0.0012044614082118,5.634366484023683e-05,0.0,5,0,118999322,3190,True,2147,False,1273,clearsgc,2016-03-18,https://static-cdn.jtvnw.net/jtv_user_pictures/79494ec5-4320-4d59-976d-6f1465027db9-profile_image-300x300.png,non_Streamer,For Honor,78.0,True,366,1.3218723187235741,0.9691780654392536,0.2463612742933148
295,10,0.0021519259737465,0.3478814193741578,6.537618983915074e-05,0.0060497602494533,0.0001040292418712,0.3555555555555555,3,1,163004958,2715,False,1257,False,295,SplicR_,2017-07-06,https://static-cdn.jtvnw.net/jtv_user_pictures/b0598baa-414f-4a9b-a405-eab72c3b133e-profile_image-300x300.png,non_Streamer,League of Legends,187.0,False,365,3.201842375713433,-0.060213277365792774,-0.9981855344718586
3564,2,0.0004303851947493,0.2830085261875761,1.5420399298551078e-07,0.0001779917766697,4.783347247198271e-05,0.0,4,0,173617839,2649,False,2503,False,3564,CesarVGZ,2017-09-10,https://static-cdn.jtvnw.net/jtv_user_pictures/4743b497-2ade-4aa4-8887-3095aa6df371-profile_image-300x300.png,affiliate,VALORANT,253.0,False,365,4.337979992902071,-0.9307239310379793,-0.3657225234972692
3410,17,0.003658274155369,0.3742449867117661,5.756155875081148e-05,0.0068554741568612,0.0001493466344031,0.25,3,0,77934246,3639,False,7749,False,3410,LittleNeko1,2014-12-25,https://static-cdn.jtvnw.net/jtv_user_pictures/140efe03bc5b1308-profile_image-300x300.jpeg,affiliate,,359.0,False,365,6.162685862932307,-0.12020804489935275,0.9927487224577402
